ID	Tube_1	Tube_10	Tube_100	Tube_101	Tube_102	Tube_103	Tube_104	Tube_105	Tube_106	Tube_107	Tube_108	Tube_109	Tube_11	Tube_110	Tube_111	Tube_112	Tube_113	Tube_114	Tube_12	Tube_13	Tube_14	Tube_15	Tube_16	Tube_17	Tube_18	Tube_19	Tube_2	Tube_20	Tube_21	Tube_22	Tube_23	Tube_24	Tube_25	Tube_26	Tube_27	Tube_28	Tube_29	Tube_3	Tube_30	Tube_31	Tube_32	Tube_33	Tube_34	Tube_35	Tube_36	Tube_37	Tube_38	Tube_39	Tube_4	Tube_40	Tube_41	Tube_42	Tube_43	Tube_44	Tube_45	Tube_46	Tube_47	Tube_48	Tube_49	Tube_5	Tube_50	Tube_51	Tube_52	Tube_53	Tube_54	Tube_55	Tube_56	Tube_57	Tube_58	Tube_59	Tube_6	Tube_60	Tube_61	Tube_62	Tube_63	Tube_64	Tube_65	Tube_66	Tube_67	Tube_68	Tube_69	Tube_7	Tube_70	Tube_71	Tube_72	Tube_73	Tube_74	Tube_75	Tube_76	Tube_77	Tube_78	Tube_79	Tube_8	Tube_80	Tube_81	Tube_82	Tube_83	Tube_84	Tube_85	Tube_86	Tube_87	Tube_88	Tube_89	Tube_9	Tube_90	Tube_91	Tube_92	Tube_93	Tube_94	Tube_95	Tube_96	Tube_97	Tube_98	Tube_99
chr15:50685501-50710338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	4	4	3	8	7	7	9	0	5	5	8	7	7	7	12	10	12	22	0	20	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:5351725-5362531	0	0	0	0	4	0	0	0	0	0	0	4	5	7	3	5	0	5	3	3	0	5	3	0	9	0	0	0	5	3	0	0	0	0	2	0	0	5	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	7	0	4	0	0	0	2	0
chr15:55012737-55015307	0	0	0	3	0	0	5	0	0	4	2	0	9	0	0	3	0	4	4	8	3	0	5	2	0	2	0	0	0	0	0	2	0	4	5	0	6	0	3	0	2	3	8	0	0	5	0	2	0	9	7	5	0	3	0	8	8	7	0	0	7	5	3	3	0	0	5	0	6	8	2	2	5	4	0	5	3	0	0	0	3	0	0	2	0	0	4	0	3	2	0	3	0	0	0	0	0	3	3	0	0	5	0	0	0	0	5	0	6	8	0	0	0	0
chr15:55072127-55081669	5	0	6	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	2	3	0	0	0	0	0	3	0	0	4	8	8	0	5	7	7	0	7	3	6	0	2	6	2	2	0	0	0	0	0	0	3	3	4	5	13	5	4	0	9	2	2	6	4	8	4	5	0	0	0	0	4	0	5	2	0	3	2	4	4	3	9	0	9	0	2	0	0	0	4	4	2	4	0	5	5	5	5	0	3	6	5	5	9	2	8	0	7	0	5	3	0	0	0	0
chr15:57110835-57118651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	15	11	13	18	8	11	17	26	0	12	10	11	25	2	9	18	16	14	13	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:57684428-57687147	0	0	0	0	2	0	5	0	0	3	0	0	0	0	0	0	0	0	3	3	0	0	0	2	0	0	0	0	3	3	2	0	9	8	0	0	7	0	3	0	4	0	0	4	0	0	0	0	0	2	2	2	0	5	0	4	0	3	0	5	8	0	0	0	0	0	0	0	0	0	0	2	5	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	2	0	0	4	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0
chr15:57915620-57918478	0	7	0	11	8	3	8	0	14	5	4	0	0	0	4	0	7	0	5	0	0	0	3	0	0	2	0	0	6	19	7	14	10	17	11	6	3	8	7	6	0	3	0	3	3	0	4	0	0	0	16	3	12	4	0	2	6	8	7	4	8	5	3	7	5	3	4	3	8	4	4	10	8	2	4	0	5	5	0	2	2	3	7	0	0	0	0	0	0	0	0	4	0	0	4	8	7	4	3	0	5	3	4	0	7	0	0	2	0	3	0	0	0	0
chr15:57915620-57932825	0	0	0	0	2	6	0	0	0	0	0	0	4	5	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	5	3	0	0	0	5	7	7	2	0	3	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:58840688-58844409	0	0	0	5	3	4	6	4	0	0	7	0	0	2	2	7	4	0	0	0	0	0	0	2	0	0	0	0	0	4	4	2	4	3	3	0	6	0	3	5	0	2	10	7	0	0	3	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	4	7	0	3	5	11	3	0	0	0	3	8	4	8	3	2	4	4	3	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
chr15:60825155-60839194	0	0	0	0	3	0	7	0	2	0	2	0	0	0	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	12	0	0	0	4	5	5	0	4	5	23	26	12	12	29	11	10	14	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:60914965-60925914	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	6	0	3	7	3	6	0	10	5	21	4	8	14	13	5	5	12	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:61978997-61979314	2	12	8	11	13	0	12	13	12	4	10	8	10	11	15	16	12	9	18	9	7	9	21	9	9	4	4	5	7	12	6	7	6	17	16	10	10	11	15	6	10	3	4	5	3	10	0	10	8	19	42	21	25	0	26	20	23	23	15	11	28	30	14	40	0	14	30	13	20	24	20	31	5	0	0	0	4	6	3	0	0	9	0	0	4	2	0	4	0	0	0	4	13	4	5	10	9	5	14	3	9	6	10	4	4	10	10	7	16	9	3	4	8	9
chr15:66466656-66467048	0	0	0	0	3	0	8	4	5	0	0	0	0	4	0	6	3	2	0	0	0	0	0	0	0	3	0	2	0	3	0	2	0	6	0	3	0	0	3	0	0	4	4	6	0	4	0	4	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	2	2	0	0	0	0	0	2	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0
chr15:68037602-68042072	0	0	0	6	5	0	6	9	9	3	5	0	0	4	2	0	7	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	6	0	3	2	4	0	0	0	2	4	3	12	3	8	2	4	0	20	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
chr15:6866397-6872398	0	0	0	7	3	4	5	2	4	4	14	0	0	4	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	12	0	2	0	3	3	0	3	0	2	3	0	0	7	0	0	0	0	0	0	3	6	0	0	3	0	5	0	0	2	0	6	0	0	0	4	0	6	3	0	2	0	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
chr15:7202337-7203041	0	0	0	8	3	0	5	3	5	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	3	0	2	0	2	3	6	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	3	0	0	0	0	4	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:72871821-72903492	2	0	0	19	38	33	30	15	23	22	21	26	0	24	44	30	46	64	3	0	7	0	0	6	3	0	3	0	12	13	10	12	10	17	13	14	21	0	23	5	8	6	0	9	12	3	6	6	0	6	9	0	4	3	7	0	9	8	7	4	6	3	2	0	4	0	6	4	0	0	6	2	7	6	0	3	5	0	2	2	0	0	6	0	0	0	5	2	8	0	0	0	6	0	4	6	5	0	0	0	3	4	0	7	0	4	0	0	6	4	0	3	0	0
chr15:72884655-72903492	0	0	0	11	8	6	8	3	4	4	13	3	0	0	3	0	3	3	0	0	0	0	0	0	0	4	3	0	8	3	7	3	2	13	7	6	5	5	5	3	0	7	0	5	0	6	6	0	0	0	0	0	3	2	0	3	0	6	10	0	4	5	2	0	0	0	0	0	0	0	3	2	0	3	0	0	0	0	0	0	0	2	0	0	0	0	5	3	2	0	0	0	2	0	0	2	2	4	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
chr15:73128883-73140742	0	0	0	9	3	4	3	4	8	5	0	0	0	0	0	0	6	3	0	0	0	0	5	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	4	2	0	2	0	3	0	0	0	0	7	0	0	0	0	0	4	6	0	0	0	3	6	11	3	5	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
chr15:73163884-73170094	0	0	0	8	16	2	12	12	0	2	8	4	0	0	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	8	5	7	4	5	7	5	4	9	0	4	0	16	9	7	3	5	3	12	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
chr15:73163884-73181718	0	3	0	0	6	0	0	4	7	2	8	3	0	0	0	0	8	0	0	4	4	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	3	3	0	7	3	0	4	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0
chr15:73192624-73215208	0	0	0	0	2	0	5	0	2	0	0	0	6	0	5	7	6	0	5	2	0	0	0	0	0	4	0	3	3	0	0	0	0	5	5	4	4	0	0	2	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	2	0	3	0	0	3	0	3	0	0	3	0	0	0	0	0	3	3	0	4	0	0	2	0	0	0	0	0	0
chr15:73263608-73266593	0	0	0	11	20	13	13	17	0	2	8	15	11	17	0	9	27	13	4	5	0	3	10	4	0	0	0	0	0	5	6	8	6	0	5	0	8	2	10	14	4	11	4	13	4	5	4	7	0	0	6	4	7	2	10	0	6	4	0	0	0	16	22	24	20	12	0	8	12	19	0	10	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	4	6	2	0	0	0	4	0	0	4	0	9	8	3	6	0	4	0
chr15:79421198-79421746	0	0	0	0	3	3	2	0	2	0	0	0	0	4	3	4	5	8	2	3	0	0	0	0	0	2	0	3	3	5	7	2	10	3	5	5	6	2	3	0	0	0	0	0	0	3	0	0	0	6	5	0	0	2	2	0	0	0	0	0	2	2	6	0	0	5	0	3	0	0	0	3	0	3	2	0	2	0	0	0	0	0	3	0	0	2	0	0	0	0	0	2	3	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	3	0	0	0	0	2
chr15:79425235-79428057	0	2	0	4	0	0	0	0	0	0	0	3	6	0	0	5	3	0	9	7	0	0	11	7	0	4	0	2	3	6	4	10	2	4	7	3	3	4	0	4	5	2	3	4	0	5	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	5	6	4	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	2	3	0	6	0	0	3	0	5	0	0	5	0	0	8	0	0	0	0	0	4
chr15:79884530-79886088	0	0	0	5	7	4	9	14	16	7	7	12	0	0	7	3	5	4	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	3	3	3	0	0	0	0	0	0	5	0	0	0	0	0	0	10	3	7	0	4	7	4	3	11	0	12	2	14	4	7	0	8	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:80768408-80773356	0	0	0	3	0	0	5	2	5	4	0	0	0	0	3	0	5	0	0	2	3	0	3	0	0	0	0	0	4	2	3	7	3	3	6	3	0	0	7	3	0	0	3	0	4	0	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
chr15:80768408-80786913	0	0	0	0	4	4	0	0	5	0	4	0	0	3	0	0	0	6	0	0	7	2	0	0	2	0	0	0	2	0	0	5	4	5	7	0	0	3	2	2	7	4	0	0	2	0	2	3	0	4	0	0	0	0	0	4	0	5	2	0	3	0	0	4	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	3	0	0	11	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	2	0	0	0	0	0
chr15:80768408-80802298	0	0	4	2	0	6	0	0	7	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	4	0	0	0	0	2	4	5	0	3	0	0	10	2	0	0	0	2	6	4	0	4	0	0	0	0	3	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	3	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	2	0	0	0	0	0	0	0	3	4	3	3	0	0	0	0	0	0
chr15:80771160-80786216	0	0	0	6	0	3	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	0	6	3	4	4	3	0	0	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	4	0	0	0	0	6	0	0	0	0	0	0	2	0	2	0	2	0	0	0	5	0	0	5	0	0	0	0	0	0	2	2	0	0	0	0	0
chr15:81261889-81276523	0	0	0	0	0	0	0	4	4	4	0	3	0	2	6	0	6	4	0	0	0	0	0	0	0	0	0	0	2	2	4	0	0	5	5	0	0	0	0	0	2	0	0	3	0	0	0	3	0	0	0	3	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
chr15:81267181-81276523	0	0	0	7	15	10	9	5	5	3	4	0	0	2	5	3	15	5	3	2	0	4	7	3	0	2	3	7	3	9	11	6	6	7	15	7	4	0	17	4	4	5	5	9	0	2	3	3	0	5	7	5	11	3	4	4	0	4	2	0	12	6	4	5	9	4	0	3	0	6	2	8	6	7	3	0	0	0	0	5	0	0	0	11	2	8	5	4	0	3	0	6	0	0	0	0	0	3	2	2	0	2	6	0	0	0	0	0	0	2	0	0	0	0
chr15:81314891-81322381	0	0	6	5	4	0	0	3	9	0	5	0	5	0	7	4	0	0	2	4	5	0	0	2	0	0	0	0	2	0	6	7	2	4	0	4	13	0	3	2	2	6	6	6	2	3	6	3	2	0	4	3	4	6	0	4	0	0	6	0	3	2	5	6	10	6	12	2	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	3	6	7	0	0	0	0	2	0	3	0	2	0	0
chr15:81485109-81485746	0	3	0	5	0	0	2	0	0	5	3	0	0	0	0	5	2	4	3	0	4	0	0	5	0	0	2	0	2	5	0	3	3	0	2	0	0	4	12	0	6	6	3	3	0	2	2	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	5	0	2	0	0	0	0	3	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	5
chr15:81512494-81512938	0	3	2	0	4	8	5	9	0	4	0	0	6	16	9	3	2	7	10	0	3	0	4	3	2	9	2	0	0	4	7	3	5	10	8	10	2	8	9	3	2	6	5	10	6	5	4	4	3	2	0	4	7	0	2	5	3	4	6	5	3	5	3	0	0	9	5	2	0	5	4	0	0	0	3	2	0	0	0	0	4	0	0	0	2	3	4	0	2	0	0	6	2	0	3	2	6	4	3	3	3	0	4	0	3	3	0	9	3	2	0	0	0	3
chr15:81515815-81516713	0	3	0	3	11	10	9	8	3	2	7	3	2	0	12	18	8	12	6	4	3	0	9	2	6	6	0	0	6	5	9	9	7	13	20	16	7	2	23	7	4	3	10	8	13	9	4	10	3	3	3	4	3	3	0	2	0	5	0	6	0	2	5	6	3	3	8	0	0	7	5	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	5	6	0	0	5	0	0	0	8	6	0	4	6	0	0	0	0
chr15:81906646-81907262	0	0	0	0	0	0	0	4	2	0	0	0	2	0	4	3	4	0	0	0	0	2	0	0	0	0	0	0	0	6	0	4	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	5	0	0	0	4	0	0	10	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	7	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0
chr15:82699812-82741485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	7	0	2	0	0	10	0	0	5	0	3	7	0	0	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
chr15:82709432-82741485	23	32	38	9	10	6	8	6	14	0	8	7	65	4	7	17	11	16	54	42	24	49	34	44	47	50	23	34	89	83	129	105	103	75	106	68	104	53	99	106	135	163	84	123	105	76	92	103	24	85	5	12	10	17	5	7	3	20	10	40	15	11	7	10	6	10	10	7	12	0	26	2	25	18	30	32	33	23	29	27	24	37	19	15	24	13	16	20	14	12	20	24	53	0	44	33	47	40	47	9	32	25	39	13	29	56	54	21	30	20	25	0	33	18
chr15:82735714-82741485	25	27	48	32	10	12	14	0	21	14	14	30	64	36	36	44	47	33	69	59	44	27	44	68	0	37	29	31	97	103	88	112	124	84	130	137	106	49	93	112	127	159	85	146	106	125	102	104	30	151	25	20	11	42	14	12	12	32	9	24	50	45	32	30	37	28	24	31	25	24	35	29	12	22	30	14	18	14	18	14	12	24	38	32	21	28	24	20	16	31	13	20	54	14	51	32	74	49	54	5	58	38	18	17	33	38	89	29	47	27	27	31	22	27
chr15:84055283-84070282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	10	2	0	0	4	0	0	0	0	0	0	4	0	5	16	0	0	0	22	0	0	31	7	3	0	0	0	0	0	0	0	0	0	0	3	5	3	0	0	3	0	0	0	5	21	14	24	31	12	4	0	7	3	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
chr15:85766875-85769393	0	0	0	6	14	10	14	6	8	3	11	2	0	0	8	4	6	0	2	0	0	0	2	0	4	0	0	3	4	4	7	4	0	6	9	0	0	0	3	0	2	3	0	3	4	3	0	0	0	0	0	0	2	0	2	0	0	0	0	0	3	3	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	8	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	5	4	0	0
chr15:88695500-88696362	6	26	25	45	55	52	50	74	53	34	40	25	25	35	56	53	44	56	37	24	22	51	57	47	22	36	20	22	26	44	53	48	34	36	68	48	52	31	35	63	80	60	46	73	50	71	33	35	30	58	47	21	19	44	21	42	18	23	39	48	58	19	19	27	17	12	24	17	12	17	29	16	32	29	22	26	19	14	35	42	31	31	19	17	25	42	30	9	27	40	21	43	40	43	38	23	25	22	23	20	23	22	24	16	29	18	26	43	40	38	29	17	10	20
chr15:88978340-88981022	0	2	2	6	3	0	4	2	0	4	0	0	2	4	6	2	3	0	2	0	9	5	4	4	0	0	0	0	2	0	8	6	10	5	8	0	6	0	3	6	10	0	3	13	8	0	6	3	2	0	2	0	0	0	0	0	0	0	0	3	0	5	3	2	4	0	0	0	0	0	2	0	9	8	6	0	5	0	7	0	4	0	4	0	0	2	0	0	0	0	0	5	11	4	0	0	0	4	5	0	2	4	0	0	3	0	4	0	5	5	0	0	0	4
chr15:88985356-88986119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	7	2	7	3	11	4	3	0	3	3	3	6	0	2	0	2	3	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:89126363-89130543	0	0	0	12	15	8	21	16	15	5	5	6	0	6	14	18	10	10	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	3	7	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	12	0	0	4	3	0	4	5	5	0	3	4	4	10	5	6	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	5	0	0	0	0	2
chr15:89130461-89137464	0	0	0	0	0	0	0	3	0	0	0	5	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	5	3	0	4	4	0	6	0	0	3	0	0	8	3	0	4	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr15:89152706-89154165	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	13	14	6	5	3	7	2	6	0	4	5	10	9	9	6	4	3	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:9037144-9043933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	0	11	6	11	4	7	11	0	6	10	3	8	3	10	5	11	0	8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:90864998-90878678	0	0	0	0	0	6	2	7	0	0	5	6	0	5	0	6	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:91381596-91400697	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	2	0	3	6	0	6	5	0	0	0	0	4	4	6	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	7	0	0	0	0	5	3	0	0	5	0	3	0	4	4	5	2	3
chr15:91589309-91597065	0	0	0	0	10	8	13	0	6	6	9	11	2	16	11	15	12	12	0	0	0	0	0	0	0	0	0	0	6	6	9	7	8	9	4	8	4	0	7	15	18	11	6	12	12	9	6	6	0	6	0	0	6	3	0	0	5	0	3	0	0	2	3	7	5	7	8	7	2	0	0	8	0	0	2	0	0	0	0	2	5	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:91648835-91664212	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	5	0	3	0	0	5	0	0	9	0	3	0	7	0	0	7	4	2	0	8	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:91671169-91698936	0	0	0	6	0	0	0	0	0	2	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	16	15	16	7	6	14	8	7	0	3	17	17	11	12	4	7	9	9	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:93349998-93363126	0	0	0	4	6	6	0	3	0	0	3	0	5	0	8	9	6	0	9	0	2	0	7	5	0	3	0	5	0	3	0	0	2	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	5	0	0	0	7	0	0	0	5	0	2	0	0	0	2	3	0	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	7	0	0	0	0	0	4	0	0	4	0	0	9	2	0	0	0	0	0
