ID	Tube_1	Tube_10	Tube_100	Tube_101	Tube_102	Tube_103	Tube_104	Tube_105	Tube_106	Tube_107	Tube_108	Tube_109	Tube_11	Tube_110	Tube_111	Tube_112	Tube_113	Tube_114	Tube_12	Tube_13	Tube_14	Tube_15	Tube_16	Tube_17	Tube_18	Tube_19	Tube_2	Tube_20	Tube_21	Tube_22	Tube_23	Tube_24	Tube_25	Tube_26	Tube_27	Tube_28	Tube_29	Tube_3	Tube_30	Tube_31	Tube_32	Tube_33	Tube_34	Tube_35	Tube_36	Tube_37	Tube_38	Tube_39	Tube_4	Tube_40	Tube_41	Tube_42	Tube_43	Tube_44	Tube_45	Tube_46	Tube_47	Tube_48	Tube_49	Tube_5	Tube_50	Tube_51	Tube_52	Tube_53	Tube_54	Tube_55	Tube_56	Tube_57	Tube_58	Tube_59	Tube_6	Tube_60	Tube_61	Tube_62	Tube_63	Tube_64	Tube_65	Tube_66	Tube_67	Tube_68	Tube_69	Tube_7	Tube_70	Tube_71	Tube_72	Tube_73	Tube_74	Tube_75	Tube_76	Tube_77	Tube_78	Tube_79	Tube_8	Tube_80	Tube_81	Tube_82	Tube_83	Tube_84	Tube_85	Tube_86	Tube_87	Tube_88	Tube_89	Tube_9	Tube_90	Tube_91	Tube_92	Tube_93	Tube_94	Tube_95	Tube_96	Tube_97	Tube_98	Tube_99
chr11:120704867-120705302	0	1	4	0	0	0	0	1	0	0	0	0	1	1	0	0	0	4	0	3	1	1	0	0	1	0	3	0	0	0	1	0	0	0	1	0	0	2	3	3	0	0	0	3	0	1	0	0	2	0	15	25	0	30	12	5	6	27	0	0	33	1	1	2	1	2	0	0	0	1	0	1	3	15	7	1	5	3	4	1	0	0	1	1	4	6	3	10	4	2	6	3	2	9	0	6	3	2	2	0	1	4	0	0	0	1	2	1	10	1	2	3	4	0
chr11:120710027-120710628	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	1	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	2	0	5	0	0	0	1	3	0	0	1	0	1	29	14	0	42	17	5	0	29	1	2	25	7	0	5	2	2	3	0	0	0	0	0	4	16	10	1	11	0	4	4	0	0	3	9	6	20	3	12	3	1	1	6	6	8	0	0	4	0	0	0	1	0	0	1	0	0	0	0	8	0	1	1	2	0
chr11:121315752-121317529	0	0	0	1	0	8	4	5	2	1	4	2	0	0	1	17	2	2	0	0	1	0	0	0	0	1	0	0	3	4	2	5	3	1	4	0	4	0	7	2	5	3	0	6	1	0	1	0	0	3	1	2	4	1	2	4	3	1	3	0	0	0	2	1	6	6	3	1	1	2	0	2	0	0	0	0	0	0	2	1	1	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	2	0	0	0	0	0	0	1
chr12:3492474-3507209	0	4	5	12	14	5	10	10	13	1	3	7	10	9	10	5	6	6	8	3	8	9	7	7	5	8	6	1	8	21	18	13	12	15	26	14	29	5	16	7	14	12	7	13	14	3	11	6	8	5	3	4	1	7	0	4	0	1	8	6	4	2	8	3	2	1	1	4	0	2	5	0	6	6	3	7	6	0	7	0	1	7	8	2	4	5	4	7	5	0	2	3	5	6	0	9	3	2	7	0	6	4	6	2	1	0	5	7	3	0	3	2	2	2
chr12:3492474-3524613	0	0	0	3	6	1	6	9	13	1	4	0	3	2	4	4	5	6	4	3	0	3	0	0	0	1	0	3	8	7	9	15	0	8	6	0	9	3	9	6	5	4	0	3	9	1	2	0	3	2	4	3	1	0	0	5	3	1	3	1	6	1	1	4	4	1	1	1	2	0	2	0	3	3	4	4	3	1	1	3	0	0	6	0	2	8	3	3	1	7	4	1	0	6	2	1	1	1	1	0	1	1	2	1	2	0	1	2	0	0	0	1	2	2
chr12:3667606-3698389	1	4	5	7	23	8	10	12	34	10	5	3	13	15	8	6	8	8	9	6	3	3	6	7	11	3	6	8	30	44	58	57	48	65	73	57	60	7	49	70	40	69	31	65	45	22	34	41	3	40	7	1	3	4	1	11	6	6	9	9	1	8	9	1	6	4	8	5	8	2	10	10	15	8	5	7	4	5	14	2	13	3	5	10	10	10	8	8	12	9	11	20	5	12	1	2	6	6	7	0	9	2	4	3	7	3	4	3	7	4	4	0	3	1
chr12:3667606-3736862	2	1	0	1	0	0	1	0	2	0	0	0	0	0	0	1	2	3	0	2	0	0	0	1	0	0	0	4	4	8	13	7	16	2	18	12	9	0	20	14	17	9	7	15	10	6	7	4	0	5	2	0	2	3	0	1	2	0	0	3	0	0	1	1	0	0	0	0	0	0	0	2	2	4	3	1	0	0	4	0	0	2	1	0	5	0	4	0	6	1	0	3	0	2	0	1	1	1	3	0	3	1	0	2	0	0	2	1	1	1	0	0	0	0
chr12:3682810-3698389	2	0	3	3	0	1	0	0	1	1	2	0	0	0	3	1	2	0	0	1	1	0	1	0	0	0	0	0	4	2	6	0	1	6	3	8	2	0	2	2	1	4	1	8	3	1	0	0	0	7	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2	4	0	1	6	3	0	1	0	0	0	0	0	1	0	3	1	0	0	0	0	1	3	1	1	0	0	1	4	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr12:3885027-3923428	3	1	1	9	9	4	2	5	13	2	2	1	0	0	5	0	8	3	1	0	0	3	1	0	2	0	4	3	5	2	12	5	10	2	4	2	10	1	9	9	4	12	9	12	9	5	1	8	0	5	6	6	12	5	2	4	3	9	2	1	4	4	4	19	10	4	2	3	3	4	4	3	4	2	4	2	1	2	1	1	0	4	3	5	1	0	2	0	4	2	0	1	0	0	4	1	2	1	0	0	0	4	3	3	1	0	3	0	0	2	0	0	0	1
chr12:4708015-4716326	0	0	0	7	11	1	1	4	5	3	1	4	0	3	2	8	1	1	1	4	2	1	0	2	2	4	0	1	2	5	6	3	9	7	3	3	9	0	3	6	1	2	0	4	2	1	0	1	4	2	1	0	3	2	3	3	3	0	0	1	6	0	0	0	0	0	3	0	3	1	3	1	1	3	0	2	1	2	1	5	0	2	0	4	3	0	0	0	1	0	0	2	0	0	3	0	0	1	1	0	2	0	3	1	2	0	1	0	1	0	1	1	0	0
chr12:13519842-13534045	0	0	0	2	0	0	1	0	1	1	0	0	4	0	2	0	0	2	4	1	5	1	7	7	6	1	0	0	1	1	1	2	2	1	1	2	0	5	0	2	0	2	0	2	3	2	0	0	2	0	0	0	0	2	0	1	0	1	1	2	0	1	8	1	1	6	2	0	0	1	4	0	0	0	0	1	0	0	2	0	2	5	2	1	2	0	1	0	0	6	0	0	3	0	1	0	0	6	4	0	1	4	3	0	0	1	2	3	4	1	3	3	0	0
chr12:13532387-13534045	2	5	1	8	14	3	7	7	9	1	6	4	10	2	11	3	6	10	7	10	7	2	11	9	3	7	6	6	7	5	5	7	16	7	5	4	7	8	0	5	10	7	8	12	2	3	1	4	4	3	3	1	9	10	8	2	19	5	8	10	6	7	15	8	7	4	9	4	1	1	2	2	5	6	0	1	5	0	10	3	0	0	2	4	0	3	4	1	5	1	6	2	14	0	10	2	7	8	5	4	5	7	5	4	3	5	7	7	7	7	2	1	0	0
chr12:24928190-24974293	0	1	0	17	14	6	17	6	10	2	15	4	0	8	17	16	12	12	0	2	3	0	3	1	1	0	0	0	3	6	9	7	11	14	6	9	10	2	4	18	8	24	3	17	15	3	5	2	0	7	0	2	2	0	2	2	2	0	1	1	3	2	1	2	0	0	9	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	0	4	0	2	1	0	0	1	10	4	0	3	2	3	2	1	1
chr12:24928190-24984621	0	0	0	7	1	2	4	2	0	1	0	0	0	2	4	7	1	7	0	1	0	0	0	0	1	0	0	0	0	0	4	4	3	6	5	2	3	0	8	14	2	4	0	8	2	1	3	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0
chr12:25044811-25047329	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	2	5	0	0	3	0	0	0	0	1	4	3	0	2	2	3	4	4	5	0	5	7	4	19	2	7	12	2	0	2	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	5	0	0	1	1	0	0	0	0
chr12:29005288-29013340	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	1	1	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	1	6	0	0	1	0	0	0	9	16	9	4	9	5	4	4	5	1	8	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	2
chr12:35128899-35136983	0	0	2	3	8	2	3	2	0	1	1	0	2	1	5	17	5	7	9	2	6	7	5	0	2	9	1	0	8	0	9	4	3	7	0	8	1	5	0	6	5	6	1	8	2	5	1	2	4	0	5	1	3	1	3	0	2	2	0	3	2	2	1	3	6	0	7	4	0	10	2	8	0	2	0	1	0	0	0	1	2	3	0	1	3	0	4	0	1	4	0	0	3	1	1	1	3	1	11	1	2	6	6	6	0	4	2	1	12	0	5	1	4	2
chr12:40681521-40690444	0	0	0	1	8	3	7	8	3	1	0	2	0	1	2	1	7	5	0	0	0	0	0	0	0	0	0	0	1	0	1	5	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	6	6	1	0	0	2	1	0	1	7	0	1	0	3	0	2	2	7	0	1	4	0	0	0	0	0	2	0	1	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:51668563-51708496	1	1	1	1	1	8	1	6	5	2	0	8	4	6	4	10	1	4	2	0	0	0	0	1	0	3	2	0	1	2	2	3	2	5	4	4	2	1	1	10	5	4	0	2	4	5	3	3	0	2	2	2	4	12	5	0	0	8	0	0	4	1	0	1	6	0	0	0	2	2	1	1	1	0	2	0	4	3	1	2	4	0	1	0	2	2	1	3	0	1	0	1	4	3	0	0	1	2	1	0	0	0	3	1	0	3	1	0	3	4	0	0	0	1
chr12:51694777-51708496	7	10	4	23	32	32	37	43	71	23	54	30	28	18	42	21	54	46	33	17	24	8	35	13	17	18	5	8	22	23	38	24	47	22	21	26	21	22	28	16	9	26	12	34	17	17	20	4	6	8	15	9	19	22	17	13	11	8	19	9	10	14	4	15	26	7	15	18	5	7	21	10	12	5	4	5	3	0	3	10	9	16	3	6	12	7	4	10	8	11	11	7	10	9	2	11	15	14	18	0	12	5	12	8	14	10	28	3	17	9	2	0	2	3
chr12:51763725-51769831	0	0	0	4	10	0	4	9	1	1	2	0	0	4	2	2	7	1	0	0	0	0	1	1	4	0	0	0	2	5	1	1	1	1	6	1	0	0	0	0	1	1	1	7	2	1	0	2	3	0	3	0	1	0	0	0	3	0	5	0	1	5	3	0	0	1	4	1	2	0	3	6	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0
chr12:51806002-51807953	6	5	5	5	9	12	27	21	10	12	20	12	19	9	34	84	26	36	19	18	9	21	16	13	6	12	9	10	15	15	34	55	15	49	54	33	23	25	53	16	8	20	7	17	28	16	13	15	7	9	20	15	11	4	15	10	14	4	14	15	9	4	3	4	3	10	8	9	3	8	18	18	23	13	10	13	14	10	17	26	34	14	16	10	25	12	21	1	17	11	8	18	7	4	25	11	12	17	13	4	7	9	10	9	13	9	5	17	16	5	1	0	4	3
chr12:51819057-51819488	0	4	2	10	25	19	12	17	15	10	10	11	3	8	18	27	12	25	2	8	0	5	0	6	1	4	0	3	1	6	9	9	9	11	16	8	11	2	14	9	15	15	6	18	18	9	3	5	1	10	14	3	6	9	10	16	14	6	14	7	9	1	3	10	12	8	11	14	10	11	4	5	1	7	3	3	1	2	1	4	2	1	1	3	9	8	16	10	5	4	5	6	1	7	3	1	4	2	11	0	2	3	1	8	6	4	0	2	6	2	2	4	0	3
chr12:52562862-52566750	76	110	75	45	27	31	19	53	58	28	37	14	144	13	13	11	11	21	187	143	126	119	144	147	104	137	94	126	292	377	368	376	387	514	372	297	485	126	322	294	306	355	218	401	294	295	294	283	75	289	119	60	12	88	17	46	12	77	14	97	173	10	10	9	12	7	10	3	4	10	155	4	143	179	104	83	130	466	165	163	280	82	332	53	108	83	82	47	96	63	59	79	154	71	70	43	65	111	113	23	96	75	86	134	162	148	203	148	106	95	101	141	75	62
chr12:52562862-52589419	4	1	4	17	8	5	8	5	14	1	9	6	9	6	4	4	7	1	10	4	7	4	3	7	1	16	3	4	18	30	26	24	29	26	28	15	33	1	18	14	35	30	12	33	17	9	9	22	1	17	9	0	2	9	0	2	2	6	0	3	8	0	0	1	1	2	0	5	1	0	7	2	1	3	1	3	1	8	4	5	5	4	7	6	0	1	2	8	1	0	1	2	8	3	3	3	5	11	10	0	10	2	5	5	4	3	7	4	0	2	5	0	2	0
chr12:53186164-53189551	1	0	0	7	5	8	1	0	11	4	2	0	0	4	6	0	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	3	0	3	3	0	1	10	3	13	0	3	7	3	3	5	16	7	0	6	3	0	12	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
chr12:57350131-57354250	2	1	1	0	7	2	0	1	3	4	4	0	0	0	4	0	2	3	4	4	2	1	5	0	2	7	3	1	7	6	10	14	10	16	11	0	4	5	14	5	8	6	4	2	7	1	0	1	0	3	3	3	1	1	2	3	0	4	0	1	1	0	0	0	1	1	3	0	0	4	0	0	3	2	1	1	2	0	6	4	0	2	3	0	1	2	2	0	2	3	2	5	2	7	0	1	10	0	4	0	0	1	9	4	2	3	0	3	0	1	0	0	1	0
chr12:57372310-57379245	2	3	4	12	8	6	10	15	7	4	9	7	2	0	12	8	4	5	8	2	9	5	1	10	10	7	3	2	6	7	15	19	15	14	15	10	11	9	20	10	9	17	5	10	7	7	3	5	4	5	6	1	1	3	12	11	4	0	2	3	6	2	6	6	4	4	8	4	3	5	2	2	0	0	1	4	2	0	6	0	2	0	0	4	2	2	3	3	1	5	6	0	2	1	2	3	9	3	2	0	6	5	7	3	2	2	9	7	3	3	2	0	3	4
chr12:57372310-57411020	1	0	0	3	0	0	1	6	1	1	1	0	3	0	0	0	0	0	3	1	0	0	0	0	0	3	0	1	4	0	7	8	5	2	3	4	8	2	4	0	2	4	1	2	2	4	0	14	0	3	2	0	4	0	0	2	0	0	3	0	1	1	0	2	1	0	0	1	0	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	2	1	3	2	1	0	0	0	0	1	7	0	0	2	1	0	5	0	0	3	2	1	2	0	0	0
chr12:69349098-69350736	0	0	2	4	5	3	8	0	7	1	2	6	2	1	1	4	7	3	0	1	0	0	6	0	2	0	0	1	1	2	6	7	1	4	4	6	2	0	6	2	8	2	3	1	2	2	1	3	0	2	2	3	0	7	0	0	1	2	0	0	2	7	0	2	5	3	0	0	0	1	1	3	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	3	5	0	0	2	0	0	0	1
chr12:69367147-69369124	0	1	0	1	0	1	5	4	2	1	0	2	6	1	0	5	2	1	1	1	0	0	3	2	0	1	3	0	2	12	2	1	7	3	10	0	2	0	2	4	3	1	2	4	0	3	2	4	0	0	2	2	1	2	0	1	2	1	3	0	6	1	0	5	1	7	3	4	0	0	4	2	0	0	1	0	0	0	2	0	0	2	2	1	0	1	0	0	0	0	0	1	3	0	2	0	5	0	1	0	5	2	6	1	4	5	7	4	2	0	1	0	0	0
chr12:76078050-76085859	0	0	1	1	6	0	2	0	0	3	3	2	1	3	1	0	4	3	7	4	0	3	1	3	0	0	3	0	9	8	21	15	25	11	22	15	13	0	9	16	12	15	16	14	27	16	8	17	0	15	1	1	0	0	2	0	0	4	1	6	1	0	0	1	3	0	1	1	2	0	1	0	1	1	0	1	1	0	1	0	4	0	0	1	5	2	1	0	0	0	0	4	0	3	1	0	1	0	3	0	0	4	1	3	0	1	4	0	2	7	3	2	4	0
chr12:78551391-78637445	0	1	1	0	7	0	2	9	0	1	0	0	0	3	9	7	2	4	0	1	1	0	1	0	0	0	0	0	1	0	3	1	1	1	0	3	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	2	0	4	0	0	9	0	3	1	1	3	4	1	3	6	0	3	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	3	3	2	0	0	1	1	1	0	0
chr12:78841019-78844164	1	0	1	0	0	0	2	1	0	0	0	0	1	0	0	4	0	0	3	4	4	0	0	7	2	1	3	1	0	2	5	13	4	26	25	5	3	2	32	1	1	3	1	7	7	2	1	2	2	3	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	4	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	2	0	0	1	2	3	0	0	1	0	1	1	1	2	0	3	0	0	0	0	1	2
chr12:80444427-80451472	0	1	0	3	3	0	3	7	6	3	5	5	1	0	3	4	2	0	1	0	3	1	1	5	0	0	0	0	0	1	2	10	1	2	4	1	2	0	2	1	1	1	1	0	1	0	3	0	1	1	0	1	2	1	0	4	4	2	0	1	5	3	1	0	3	0	3	4	0	0	2	0	0	1	3	1	1	0	0	2	5	0	2	0	6	2	2	1	4	6	2	2	1	0	0	1	2	2	3	0	0	2	6	1	0	0	0	5	2	1	0	0	2	1
chr12:81151381-81152785	1	0	1	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	6	1	2	0	2	0	0	4	0	2	0	0	0	0	0	0	0	2	0	6	14	6	2	6	11	5	5	9	0	8	5	7	12	5	14	2	1	1	9	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr12:81361034-81362878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	7	11	4	15	14	7	12	6	11	0	3	7	5	13	1	7	5	5	2	7	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:82387436-82389273	22	32	11	5	0	2	2	2	4	0	1	0	14	0	3	5	4	2	12	12	3	12	14	10	4	15	16	9	6	16	27	24	29	18	17	14	24	22	26	8	14	21	17	7	20	14	12	10	8	8	9	1	5	6	0	2	0	3	1	26	2	2	0	0	1	1	3	0	2	0	28	3	5	6	6	3	2	6	1	6	3	29	3	0	0	0	2	0	1	2	2	4	16	0	25	25	45	20	40	16	33	33	28	36	30	8	24	12	12	12	7	6	6	9
chr12:82404007-82419316	1	3	2	0	2	3	0	2	2	0	1	0	4	0	0	1	1	0	4	4	0	4	10	0	1	6	0	5	9	9	4	1	8	0	8	0	6	1	6	7	6	3	1	3	1	1	2	4	0	6	3	6	2	5	0	0	0	2	0	11	0	0	0	1	1	1	1	1	0	0	5	0	0	4	0	0	1	1	1	0	0	1	3	2	0	3	2	0	0	1	5	3	2	4	5	1	6	4	8	0	0	3	8	0	4	3	0	6	1	2	1	0	0	0
chr12:84344785-84355206	0	1	0	2	6	2	2	8	8	1	1	2	0	2	4	10	3	3	3	0	0	1	1	5	1	0	0	0	8	5	1	6	4	2	9	0	0	4	1	5	0	10	8	0	5	0	7	0	4	4	0	0	0	4	0	0	2	1	0	0	2	0	2	0	2	0	0	0	2	0	1	0	0	2	3	2	1	0	0	0	0	3	0	0	1	0	4	0	2	0	3	0	0	0	0	2	1	2	0	0	1	0	0	0	2	0	1	1	0	1	0	0	1	0
chr12:85168761-85170645	0	1	0	6	3	3	3	10	7	4	5	4	4	1	3	1	5	1	3	5	2	0	1	0	3	4	2	0	9	2	3	6	7	3	11	6	3	2	19	3	12	3	7	7	2	2	0	0	5	2	6	0	3	2	0	3	3	6	4	0	8	1	2	2	7	2	4	0	1	1	4	4	0	0	4	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	2	0	2	2	2	2	0	0	1	0	0	4	1	2	1	1	1	2	0	0	0
chr12:85910338-85926249	0	3	0	14	12	6	13	16	14	10	7	3	3	10	9	9	6	6	1	1	1	0	4	4	3	2	2	0	6	10	3	3	6	5	2	6	2	1	7	5	4	1	1	0	0	3	2	1	1	1	0	0	1	1	3	0	8	0	6	4	4	1	6	0	3	4	2	2	2	7	5	0	2	0	0	0	0	5	0	1	2	1	3	0	0	2	0	1	7	0	0	0	0	0	1	1	0	1	5	0	1	2	2	0	2	0	6	0	1	1	0	1	2	2
chr12:86307351-86315835	0	1	0	3	5	4	6	2	0	1	1	4	2	3	4	1	3	8	1	0	1	0	1	1	0	0	0	1	0	2	1	0	1	2	2	0	0	1	0	0	0	0	0	3	0	1	1	0	0	3	1	10	12	5	10	2	4	5	1	0	11	9	14	4	6	10	6	6	5	5	0	11	2	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	3	2	0	0	1	3	0	0	0	0	0
chr12:101631812-101660932	0	5	4	3	0	0	2	0	0	0	1	0	3	0	2	1	0	5	8	10	5	6	5	9	0	4	1	5	0	0	3	0	6	1	6	0	6	5	0	3	2	0	0	0	3	0	3	5	2	2	0	0	0	0	0	0	2	1	0	3	0	1	0	1	0	0	1	0	0	0	2	0	2	0	2	3	0	0	1	1	0	2	3	0	1	0	1	0	0	0	0	1	5	1	13	3	11	2	5	0	5	6	7	0	0	6	5	0	5	6	3	0	7	1
chr12:101644773-101660932	0	0	4	0	0	1	0	0	0	0	0	0	0	4	0	0	1	3	9	14	4	2	5	8	2	1	1	0	1	2	1	0	1	3	0	0	4	5	3	5	1	1	8	3	1	3	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	1	1	0	0	0	0	0	2	0	1	1	1	1	1	8	0	4	0	0	0	0	3	0	5	0	2	1	12	4	5	4	6	0	4	2	6	3	2	10	11	0	5	2
chr12:101655219-101660932	1	2	0	0	1	0	0	0	0	1	0	0	5	0	0	0	2	1	5	7	2	6	5	4	0	7	0	2	1	3	0	0	0	2	1	0	2	2	2	1	0	0	0	1	5	3	0	2	4	6	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	2	1	1	1	0	1	0	2	0	0	4	2	0	1	0	0	0	0	0	0	2	4	0	1	2	1	4	3	3	0	0	2	6	0	6	5	1	0	0	3
chr12:102379776-102389982	0	1	0	3	2	2	1	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	3	0	0	0	1	13	5	3	8	6	14	7	4	19	0	8	2	6	1	3	8	5	9	4	2	0	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	0	0	2	1	0	2	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr12:102774159-102779102	0	2	4	1	9	12	9	6	6	4	4	0	0	3	5	6	3	11	4	5	2	1	5	3	0	3	1	4	8	8	11	11	4	5	3	6	6	4	6	9	1	2	1	7	1	0	1	4	0	3	2	7	4	1	0	1	2	0	6	4	0	0	4	0	4	0	5	4	4	6	6	2	5	4	0	0	3	1	1	4	0	3	0	0	3	1	1	2	2	3	0	0	2	1	5	1	3	4	4	0	0	5	7	2	2	1	4	4	3	5	1	1	0	2
chr12:104310405-104311688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	5	8	14	20	15	1	37	0	19	5	26	17	27	13	45	42	41	35	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:104358920-104360194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	3	9	3	18	13	5	10	0	11	0	13	11	3	0	1	4	3	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:107955724-107956089	8	0	2	0	0	2	0	0	0	0	0	0	2	0	1	0	0	2	7	0	5	4	9	3	5	4	9	4	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	9	0	8	2	1	1	8	3	6	4	5	8	6	0	2	4	3	0	1	1	0	0
chr12:110745730-110746324	0	0	0	0	7	1	3	0	8	2	1	0	1	5	0	0	0	1	1	3	1	0	1	0	0	0	0	0	7	3	4	3	13	15	6	6	8	0	0	3	4	3	0	4	0	0	5	2	0	7	4	2	0	0	3	1	0	0	2	5	2	2	1	0	3	0	2	0	0	0	0	4	4	3	4	1	0	1	0	2	5	0	2	2	0	0	1	4	1	0	1	0	0	1	2	0	0	1	1	1	0	0	0	0	0	1	1	0	1	0	3	0	0	0
chr12:111559011-111584817	1	6	4	9	5	7	19	17	9	2	8	15	5	6	10	16	9	12	12	5	5	2	10	8	3	4	4	0	12	16	8	10	2	20	18	12	13	7	7	10	5	11	14	21	7	11	7	7	3	7	2	5	6	12	4	3	1	9	4	11	7	6	6	10	3	2	10	1	2	1	14	3	0	1	3	3	3	0	0	0	6	6	3	0	2	6	3	5	5	7	2	3	2	1	7	8	9	2	4	0	5	6	4	0	5	1	7	7	6	4	6	5	0	0
chr12:111744454-111755893	0	0	0	11	12	9	3	3	5	3	6	7	1	5	3	2	14	7	1	1	1	0	0	3	1	0	0	0	4	0	3	6	0	6	4	5	0	1	2	8	5	5	3	2	0	0	0	6	0	5	9	6	10	4	1	4	8	4	3	1	6	5	5	7	4	7	4	5	3	14	0	5	3	1	0	0	0	0	0	1	0	0	0	0	0	3	4	1	3	0	2	0	1	1	2	0	2	2	0	0	1	0	1	1	2	1	0	0	1	1	0	0	0	1
chr12:111824644-111838867	1	2	1	15	8	9	15	17	4	8	7	17	8	4	20	4	12	12	8	10	3	10	14	8	2	12	4	1	8	7	10	18	21	6	11	5	6	8	9	11	6	7	7	13	2	2	4	1	4	6	5	0	1	4	0	1	1	1	5	10	4	3	8	2	2	5	1	0	2	1	8	5	1	0	0	0	2	3	2	1	1	2	1	1	2	2	3	3	2	4	4	5	9	3	4	2	9	9	9	0	8	2	3	4	6	4	6	7	7	6	4	2	5	3
