Tool	Tissue	Sex	circRNA_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CIRI2	Kidney	Female	chr8:91658877-91660490	8.35945083644892	-0.15471819819893973	0.5084535442634857	-0.30429170952688495	0.7609056607238495	0.9309788898003688
CIRI2	Kidney	Female	chr8:91732342-91733338	5.171011375168956	-0.13828311145160566	0.5912920729266603	-0.23386599919589537	0.8150890099951839	0.9459601154886377
CIRI2	Kidney	Female	chr8:95558401-95559328	6.18417166195037	-0.43562151334878396	0.7378458674378718	-0.5903963586073269	0.5549249513082569	0.8489724214683673
CIRI2	Kidney	Female	chr9:100587206-100685407	6.074383469939087	0.6700629490864096	0.7875315566578339	0.8508394913469328	0.3948585209699655	0.7569453833169176
CIRI2	Kidney	Female	chr9:100658809-100685407	6.43113328655289	0.12949813960927398	0.742115134298244	0.17449871808870937	0.8614735381294978	0.9643208517832558
CIRI2	Kidney	Female	chr9:101021510-101025937	4.152257399373049	1.1285774453981918	0.860591929869494	1.3113967331408012	0.18972376198388038	NA
CIRI2	Kidney	Female	chr9:101052527-101071624	7.905680817706545	0.46808943987625584	0.7204795630110755	0.6496914887078624	0.5158915228310819	0.8162220760593191
CIRI2	Kidney	Female	chr9:106311729-106313419	7.459370011700353	-0.4413925559250822	0.6431625066870654	-0.6862846502024789	0.4925336265582505	0.8019464774619474
CIRI2	Kidney	Female	chr9:108405788-108411817	20.825012923828737	-0.5759123819464373	0.5384706947895771	-1.0695333794747952	0.2848293963169877	0.6760236549177628
CIRI2	Kidney	Female	chr9:108405788-108422176	9.186231601967778	0.5560296764431438	0.5534827803954119	1.0046015813643063	0.3150887355129986	0.7000227350186996
CIRI2	Kidney	Female	chr9:108410786-108411817	3.3508103426868274	-0.06971005556741147	0.9930122677796039	-0.070200598551803	0.9440339979271276	NA
CIRI2	Kidney	Female	chr9:114279665-114288793	12.435720524751813	-0.7084644908104994	0.39115499530360465	-1.8112116662618796	0.07010809301129933	0.3627998037251392
CIRI2	Kidney	Female	chr9:114542578-114546990	4.770212930819311	0.38175758621844946	0.856583798125503	0.4456745353506161	0.6558323614681095	0.8772220993083328
CIRI2	Kidney	Female	chr9:121556382-121560631	6.255127665217249	-0.7020729572312115	0.6035589257155283	-1.1632218948612074	0.2447394854007906	0.6244076110488209
CIRI2	Kidney	Female	chr9:121960959-121966667	47.0865550763276	-0.49003660316525227	0.27681294464483036	-1.7702806629726158	0.07668039771126789	0.37165224586599965
CIRI2	Kidney	Female	chr9:13531286-13532971	6.6481493053173075	0.2573347526013646	0.7699547512515872	0.3342206177480669	0.7382130869636108	0.9210642863696171
CIRI2	Kidney	Female	chr9:14482919-14486735	7.393688161424115	-0.9314009043144008	0.5635577892148358	-1.6527158742886938	0.09838870213284219	0.4146762836842824
CIRI2	Kidney	Female	chr9:20384324-20387774	17.26663194560859	-0.5718399367843253	0.3287975721554964	-1.7391853991971944	0.0820021568599575	0.3882802127318988
CIRI2	Kidney	Female	chr9:22402114-22425389	6.948785264540617	0.11722681902778556	0.5849563032721559	0.20040269396540683	0.841165652746291	0.9533230569237656
CIRI2	Kidney	Female	chr9:22555041-22570441	5.069711241329056	0.7516309599007539	0.7758090764363891	0.9688349656249251	0.33262753781356663	0.7094555817780351
CIRI2	Kidney	Female	chr9:22555041-22590360	25.412435109563084	0.377506736078392	0.30743449858407335	1.2279257461899846	0.21947484356608352	0.5930204023594282
CIRI2	Kidney	Female	chr9:22798877-22799292	15.31989316705319	-0.6410405905314088	0.38827459267871284	-1.6509980375199396	0.09873897562103186	0.4146762836842824
CIRI2	Kidney	Female	chr9:24385070-24397025	4.575844744175241	-0.2718355208384729	0.8786268544655823	-0.30938676578900454	0.7570273362726573	NA
CIRI2	Kidney	Female	chr9:32040866-32064420	5.472053760317336	0.28583863433167017	0.5865472869826734	0.4873241095395499	0.6260286647924689	0.8726033772912685
CIRI2	Kidney	Female	chr9:32081386-32119561	7.08112808214963	0.5967103440867365	0.6658018507457735	0.8962281246565376	0.3701309376128549	0.7436735525346664
CIRI2	Kidney	Female	chr9:32093138-32101357	34.777938775395974	-0.6652418933268424	0.23271245790345366	-2.8586432343163763	0.0042545698400449534	0.07068557260565914
CIRI2	Kidney	Female	chr9:32093138-32119561	25.862099173233545	-0.8159111451492981	0.2753581724033993	-2.9630903561997406	0.0030456715125249697	0.05768501844722293
CIRI2	Kidney	Female	chr9:32307617-32309562	5.608709981557456	1.4742310624149644	0.6302359248762025	2.3391733226006566	0.019326465155884064	0.18675676023083887
CIRI2	Kidney	Female	chr9:3441055-3450151	3.7903443266071832	1.404184782617117	0.8782475692673926	1.598848470242218	0.10985427610429145	NA
CIRI2	Kidney	Female	chr9:3441055-3460131	6.907171455188747	1.7097780964293121	0.6261850839864415	2.7304676207623197	0.006324454546935068	0.08556083508496441
CIRI2	Kidney	Female	chr9:3441055-3477962	6.838778403020761	1.4618118455600788	0.6075802430621672	2.405956846444902	0.016130169952852595	0.17163225781293714
CIRI2	Kidney	Female	chr9:40324593-40367461	4.801321528128053	0.038508472464633396	0.6819869314901272	0.05646511785862698	0.9549712830883461	0.9858225364699676
CIRI2	Kidney	Female	chr9:41968567-41983642	17.956503151260314	-0.6224676428635768	0.3542476052265552	-1.7571541308387517	0.07889154122407874	0.3773246946424372
CIRI2	Kidney	Female	chr9:41975011-41983642	4.248409769880804	-1.0794471553846336	0.9760435943311455	-1.1059415395521832	0.26875182365046724	NA
CIRI2	Kidney	Female	chr9:42348411-42355884	4.856387978486007	0.16140967362722125	0.8717153034242554	0.18516329011682467	0.8531009614076129	0.958347106112704
CIRI2	Kidney	Female	chr9:42348411-42363058	5.5960574507864225	0.3794722260090513	0.6601045165737193	0.5748668831698147	0.5653813286719185	0.8508016222585602
CIRI2	Kidney	Female	chr9:44740081-44740568	14.027244691895586	-1.4496032302543955	0.41895690277366415	-3.460029469994254	5.401162728769379e-4	0.017174105774675815
CIRI2	Kidney	Female	chr9:45802102-45809789	22.418305875514545	1.3412774536419858	0.3211455393147316	4.176540818546124	2.9597565076152253e-5	0.0020848380877297296
CIRI2	Kidney	Female	chr9:45802102-45811554	4.620410616273174	-0.7642313530941055	0.7073396248165116	-1.0804305686852367	0.2799504895079139	NA
CIRI2	Kidney	Female	chr9:50531055-50532490	5.351701310144615	0.8368962951249292	0.5986399632384355	1.3979960352088914	0.1621142577931032	0.5083516626823469
CIRI2	Kidney	Female	chr9:54825143-54825530	19.690323315148405	0.6396638367971337	0.39831328424973833	1.6059314667398115	0.10828896879098297	0.429078047887284
CIRI2	Kidney	Female	chr9:55714297-55767202	11.012921787745837	0.9615379617014524	0.423000430116728	2.273137077983854	0.023017920651930573	0.2018330634942431
CIRI2	Kidney	Female	chr9:55745404-55767202	36.8472432663142	0.27064887039405067	0.22980983338951352	1.1777079614139814	0.23891305187313694	0.6181712025242095
CIRI2	Kidney	Female	chr9:55765365-55767202	12.173124289193094	0.33828420893281125	0.47429630465602207	0.7132339122442625	0.47570102470012154	0.7873256939476193
CIRI2	Kidney	Female	chr9:56052773-56054862	8.051894129824007	-0.4410883647323679	0.530488908614544	-0.8314751874536646	0.40570523965436	0.7645259569884651
CIRI2	Kidney	Female	chr9:59333406-59361752	17.182917103646826	0.6125424254699768	0.4377416033352497	1.3993242150229295	0.16171578135586107	0.5083516626823469
CIRI2	Kidney	Female	chr9:59709197-59739591	3.555283666263075	0.16950740675648113	1.0284645678234068	0.1648159908077519	0.8690888173274477	NA
CIRI2	Kidney	Female	chr9:59709197-59750421	14.530277126148816	0.7137729279734982	0.38567057507300484	1.8507321380128257	0.06420809816361438	0.350500630656802
CIRI2	Kidney	Female	chr9:59791763-59810251	6.821576131933529	-0.111079647048963	0.4796872964008856	-0.2315667892028794	0.8168745047699908	0.9459601154886377
CIRI2	Kidney	Female	chr9:59791763-59817990	5.314471169209102	0.28713662150029146	0.9959691494994186	0.28829871050183475	0.7731180941428851	0.9364814145810677
CIRI2	Kidney	Female	chr9:62820032-62830937	6.842002752740418	0.0022190126585208345	0.48913660225462674	0.0045365908997456236	0.9963803365782603	0.9990449303808961
CIRI2	Kidney	Female	chr9:62826633-62830937	8.514168237961966	-0.43293175675743406	0.6845609158770841	-0.6324225451912432	0.527110805831805	0.8220005110056667
CIRI2	Kidney	Female	chr9:63523968-63526513	11.38966259683622	-0.25629125972456523	0.5151679755815392	-0.49749066687473137	0.6188430828672307	0.8707940556839041
CIRI2	Kidney	Female	chr9:64111713-64121891	5.199479001627432	0.33965548223765557	0.5965681563653201	0.5693489982889078	0.5691193210094514	0.8508016222585602
CIRI2	Kidney	Female	chr9:64632784-64635711	5.717479214288218	-0.6039985784724857	0.7406358696952203	-0.8155135380103015	0.4147784185119479	0.7656825776429136
CIRI2	Kidney	Female	chr9:65593478-65595255	4.088127655316013	-2.395803909694549	0.8921443279055734	-2.6854443106969192	0.007243344449974831	NA
CIRI2	Kidney	Female	chr9:65701904-65702777	38.40569184994889	1.13137030893651	0.23297983816803286	4.856086766274289	1.1972825550152312e-6	2.83456644899856e-4
CIRI2	Kidney	Female	chr9:66447344-66474185	34.17029328607354	-0.714928499182605	0.24474554862145084	-2.9211093039669067	0.003487874351841272	0.061946678315426336
CIRI2	Kidney	Female	chr9:6967080-6994146	3.8257376739979305	2.397777417472948	1.05428487496278	2.2743164342157502	0.0229469677566079	NA
CIRI2	Kidney	Female	chr9:69906376-69911623	4.88296416285338	-0.95384894564167	0.8196159847611432	-1.16377543066055	0.24451503146262302	0.6244076110488209
CIRI2	Kidney	Female	chr9:70466319-70470143	14.656185732469956	0.2247895266052281	0.35139724643434017	0.6397020149878461	0.5223663452223704	0.8176544279761732
CIRI2	Kidney	Female	chr9:71612430-71633364	7.0783970040760265	0.7722837958430016	0.8669075481796487	0.890849084731884	0.3730101382263619	0.745233335232837
CIRI2	Kidney	Female	chr9:72577234-72584813	15.31179456731001	0.25738745628940723	0.38436674268854665	0.6696402880463801	0.50308712493775	0.8066315243230063
CIRI2	Kidney	Female	chr9:72577234-72593396	7.180150579720815	-1.026845906726018	0.5568061927425497	-1.8441711319126806	0.06515820405482593	0.350500630656802
CIRI2	Kidney	Female	chr9:76904175-76916347	5.285863002748782	0.28557241725533716	0.7462616896024504	0.3826706117092353	0.7019640072838216	0.8980749612567368
CIRI2	Kidney	Female	chr9:76904175-76934286	20.865889943039562	-0.2623116358170891	0.350008671603474	-0.7494432484068934	0.4535900922445507	0.7802150240785548
CIRI2	Kidney	Female	chr9:76904175-76939771	5.581876029138343	0.25464141404401186	0.5669585300079149	0.44913587249574854	0.6533336441876709	0.8763716247772464
CIRI2	Kidney	Female	chr9:77682361-77686917	12.071851841062951	-0.10862216689271169	0.4332151105741924	-0.2507349449301101	0.8020190413520756	0.9434065309652299
CIRI2	Kidney	Female	chr9:7825616-7827010	12.052567848210215	-0.14998426316949984	0.39422536885208237	-0.3804530987090675	0.7036091054292919	0.8980749612567368
CIRI2	Kidney	Female	chr9:78464739-78468088	7.031917648056747	2.035030380876457	0.7134663922480988	2.8523142827571353	0.004340216565090086	0.07086526012310881
CIRI2	Kidney	Female	chr9:79994712-80000923	12.00948959632482	0.30598115253006947	0.5383985047753287	0.5683172405126832	0.5698195744055878	0.8508016222585602
CIRI2	Kidney	Female	chr9:79994712-80011046	35.41828230414014	0.36037815214371244	0.2562593793855486	1.4063022903115463	0.15963438033999572	0.5055978534514245
CIRI2	Kidney	Female	chr9:83834577-83873875	25.122555715030234	1.133332737026988	0.5739783318223075	1.974521814140269	0.04832243951828868	0.30712315586455957
CIRI2	Kidney	Female	chr9:83834577-83894672	8.098613685397517	0.13740227907447872	0.6905497557363668	0.19897520480325126	0.8422821404711314	0.9533230569237656
CIRI2	Kidney	Female	chr9:83870829-83894672	75.56325538829174	-0.43104453429100753	0.2157371832711839	-1.9980076116465284	0.04571583491556917	0.30064510878502787
CIRI2	Kidney	Female	chr9:92148765-92172912	18.36112305648353	0.33324463440189966	0.36534725274429314	0.912131217352106	0.36169964676883004	0.735041986030219
CIRI2	Kidney	Female	chr9:96084184-96114801	5.280389343015316	0.13738199664921624	0.7216237895509	0.19037897397301085	0.8490121726977817	0.9571601518390468
CIRI2	Kidney	Female	chr9:96084184-96129141	6.316481014693156	-1.3034126483763173	1.0684636076424794	-1.2198942847031011	0.2225049527024753	0.5933873020032098
CIRI2	Kidney	Female	chr9:96105147-96114801	4.419215621548499	-0.5915905752196731	0.8876727605697018	-0.6664511985700616	0.5051227466879178	NA
CIRI2	Kidney	Female	chr9:96169654-96192741	4.766044263670493	1.4233348320333692	0.7937002403980022	1.7932901611818028	0.0729265397935736	0.3669792881668293
CIRI2	Kidney	Female	chr9:96439453-96450540	5.061056874664098	0.6353461737703222	0.6663955934933129	0.9534069252165572	0.34038393397978844	0.7193721018018836
CIRI2	Kidney	Female	chr9:96464796-96493552	3.5137042836976624	0.40143014137167443	1.008225868644135	0.39815497088119634	0.6905159558523322	NA
CIRI2	Kidney	Female	chr9:96474003-96493552	238.07275857591225	0.02425966158383984	0.10978460438670595	0.2209750786038037	0.8251118377231652	0.9482778037910649
CIRI2	Kidney	Female	chr9:96484766-96493552	90.21841276891237	-0.02164745303711652	0.16709808710814478	-0.12954937672689473	0.8969229571159298	0.9775377291205692
CIRI2	Kidney	Female	chrX:100257380-100259184	7.98075965737055	-0.39688588342528747	0.5015919981895891	-0.7912524220038986	0.42879670632193784	0.7720357480177806
CIRI2	Kidney	Female	chrX:133162326-133168310	8.294752092418177	-0.16902068867602069	0.4617118957025496	-0.3660739310578853	0.714309909389389	0.9042480288676367
CIRI2	Kidney	Female	chrX:141535036-141617389	11.19130044411591	-0.1967177591769559	0.42423379264318783	-0.4637012953430849	0.6428617690086211	0.8734434652097047
CIRI2	Kidney	Female	chrX:150618220-150626151	3.532630315824404	-0.8979801840618765	0.9004008972349251	-0.9973115162584995	0.31861332552943067	NA
CIRI2	Kidney	Female	chrX:151036420-151036857	5.059895269415965	-0.0037786990944338977	0.7377159710252751	-0.005122159805192064	0.9959131256443743	0.9990449303808961
CIRI2	Kidney	Female	chrX:37513144-37531017	21.208041258084627	0.1732988879838867	0.36245783634693346	0.47812150988511215	0.632563723304769	0.8730556657763491
CIRI2	Kidney	Female	chrX:37519795-37531017	11.343293842102373	-0.10232391948882419	0.4461462786669032	-0.22935060625087078	0.8185964234365877	0.9459601154886377
CIRI2	Kidney	Female	chrX:70274997-70303432	2.612934004263486	-1.0158985700955296	1.360103305705582	-0.7469275060459551	0.45510732145763527	NA
CIRI2	Kidney	Female	chrX:84754657-84756964	4.885480985246097	-0.3962680593016377	0.8398541110675622	-0.4718296357422484	0.6370483957295212	0.8730556657763491
CIRI2	Kidney	Female	chrX:84773808-84805013	9.596562240639416	0.5216746675672993	0.42874040638029576	1.21676114451543	0.22369510751335364	0.5933873020032098
CIRI2	Kidney	Female	chrX:84789831-84805013	10.963217344299355	0.3859447779946107	0.46936337299648495	0.8222728917484173	0.410921601418319	0.7652415715372471
CIRI2	Kidney	Female	chrX:84797938-84805013	10.671315377205138	0.16482051169522716	0.5100392692214429	0.3231525916559717	0.7465796826344967	0.923650244685381
CIRI2	Muscle	Male	JH584304.1:25369-59773	39.51512701823805	0.8067768304538332	0.48162784657828395	1.6751042037655508	0.09391378832178854	0.37168660167226675
CIRI2	Muscle	Male	chr10:108085296-108096897	7.296853901700272	-0.05286189801101565	0.5023832111864445	-0.10522226227698828	0.9161994460359661	0.9818538476112848
CIRI2	Muscle	Male	chr10:108104433-108110049	12.243968258513563	-0.207440499285712	0.4573956457189384	-0.4535253040278843	0.6501705267085827	0.883521666278687
CIRI2	Muscle	Male	chr10:116353222-116385080	8.67013945119212	-0.03641351492346235	0.45809985129600234	-0.07948816141381733	0.9366443476411218	0.987995207548983
CIRI2	Muscle	Male	chr10:120661013-120687997	22.504702293819946	-2.0917149626513165	0.7954882975786198	-2.6294729526735594	0.00855173343381772	0.09476716846046983
CIRI2	Muscle	Male	chr10:121761721-121767414	5.729993789050409	-0.5003370247483724	0.706079233812368	-0.7086131425320049	0.4785645783030513	0.8070203913619778
CIRI2	Muscle	Male	chr10:12312025-12331308	8.355266281022182	0.015723123519383472	0.48784260907611565	0.032229910276103564	0.974288703613214	0.9963065274236821
CIRI2	Muscle	Male	chr10:12496935-12564171	3.8934543662810728	2.28510406619235	1.3242746720190517	1.7255514391952935	0.08442814207317527	NA
CIRI2	Muscle	Male	chr10:17965196-17972084	4.484056013180383	0.6809962418180485	1.0066744700652723	0.6764810890395313	0.49873524872836766	NA
CIRI2	Muscle	Male	chr10:22540262-22541605	7.122655256078803	-2.7799654142134766	0.8501995117227092	-3.2697800644234625	0.0010763113283378733	0.027830335775593584
CIRI2	Muscle	Male	chr10:25096509-25165628	18.746540705784636	1.6531766692860779	0.5042033421394744	3.278789589674657	0.0010425333649791185	0.027830335775593584
CIRI2	Muscle	Male	chr10:25143206-25165628	20.1284570061978	1.2382273331796676	0.4822542711615111	2.5675818903529724	0.010241059694234358	0.0990994070030062
CIRI2	Muscle	Male	chr10:33051765-33076218	7.752676476577149	1.3645021026277853	0.6095676984542089	2.238475080106771	0.02519009071648977	0.17334359105110198
CIRI2	Muscle	Male	chr10:33108852-33134136	8.213193096687215	1.6061990570964628	0.7405983266751617	2.1687856956244076	0.030098957730494976	0.19456826247212824
CIRI2	Muscle	Male	chr10:33109851-33134136	13.788819655120868	0.00866978472962264	0.9539980407314036	0.009087843328248094	0.9927490499255269	0.9966393864206695
CIRI2	Muscle	Male	chr10:42665296-42673729	3.506044537590444	-0.38829005299509656	1.055364171983563	-0.367920442348638	0.7129325569601892	NA
CIRI2	Muscle	Male	chr10:43269867-43289543	10.471370859529596	-0.5181326419895881	0.5850936194226546	-0.8855551056954941	0.3758573126260934	0.719233428556654
CIRI2	Muscle	Male	chr10:52305289-52312759	3.798024972778871	1.2449812665215076	0.7541310135105211	1.6508819345938999	0.09876268532277632	NA
CIRI2	Muscle	Male	chr10:60159068-60161927	5.236969508286066	-2.082285996947045	0.7355522668326675	-2.830915069996989	0.004641504396351844	0.07000935797830699
CIRI2	Muscle	Male	chr10:62612347-62612742	6.240648632001998	-0.318091538176856	0.5439574840437928	-0.5847727947635832	0.5587004994151952	0.8377989327009384
CIRI2	Muscle	Male	chr10:62998001-63005209	42.629607505506705	0.6098355691721997	0.310416119234213	1.9645744256987856	0.049463514366922194	0.2582566182811418
CIRI2	Muscle	Male	chr10:62999292-63005209	46.357835834143046	0.17908396297427004	0.26418555554117035	0.6778718942730456	0.49785292170121453	0.8251889208652392
CIRI2	Muscle	Male	chr10:75109851-75115795	16.89664662193783	0.14216662190756343	0.3967971358404229	0.358285403463037	0.7201297404007443	0.9030726305718341
CIRI2	Muscle	Male	chr10:7674231-7686222	7.267350843982175	0.5142106605589329	0.6199646152467037	0.8294193699334149	0.4068671445855456	0.7304388490331342
CIRI2	Muscle	Male	chr10:79696658-79697881	13.88352920295875	0.6807535601804162	1.0672681191427493	0.6378468052875137	0.5235734079668725	0.8343305717365419
CIRI2	Muscle	Male	chr10:8656283-8665365	4.062205945446731	-0.16606981784282565	0.9029033832287532	-0.1839286693654479	0.8540694135763578	NA
CIRI2	Muscle	Male	chr10:88644944-88645947	4.558808610168561	-0.08908954883222642	0.871636477300752	-0.10220952329589884	0.9185903688486551	NA
CIRI2	Muscle	Male	chr11:102937205-102946115	13.21603304547034	-0.022139375298533995	0.44543255890661176	-0.049703091648438925	0.9603589927274668	0.9963065274236821
CIRI2	Muscle	Male	chr11:105131187-105138421	4.3153500682902175	0.19715376364325055	1.111774416118336	0.17733252428275495	0.8592472049385096	NA
CIRI2	Muscle	Male	chr11:106229980-106236555	8.586086435093165	-0.7887496391776164	0.4746770362322008	-1.6616553550565667	0.09658189749971333	0.37168660167226675
CIRI2	Muscle	Male	chr11:106570375-106576074	6.056640211825876	0.49513192790563626	0.5628086941140228	0.8797517399497111	0.3789938136505053	0.719233428556654
CIRI2	Muscle	Male	chr11:119041854-119044901	5.393123439181429	1.170682609883888	0.7176687654289644	1.6312297069026664	0.10284185920657672	0.37228753032780776
CIRI2	Muscle	Male	chr11:19948120-19958477	15.767435924587891	-0.5954210245729601	0.37922519393084814	-1.570098806994177	0.1163921261013277	0.40774789982594156
CIRI2	Muscle	Male	chr11:22003432-22018506	8.584188428707	0.2889223990534238	0.5567159953383489	0.5189762849867979	0.6037772789506672	0.8582314991635674
CIRI2	Muscle	Male	chr11:23657523-23675574	6.467408334274946	1.5871736230076545	0.8601686465464089	1.8451888817154432	0.06501006728301464	0.3096532152164645
CIRI2	Muscle	Male	chr11:26484211-26500075	5.200290906204432	-0.47936560953083934	0.7131955250483891	-0.6721377135650356	0.5014960292551177	0.8251889208652392
CIRI2	Muscle	Male	chr11:31005458-31011586	15.789519028744095	-0.3346863463148582	0.4574804962754423	-0.7315860436449043	0.46442126920446963	0.7930212238302736
CIRI2	Muscle	Male	chr11:43595361-43596304	8.356889478539262	-0.5182860741782931	0.5939658673178865	-0.8725856193027838	0.38288898171596625	0.719233428556654
CIRI2	Muscle	Male	chr11:4467741-4481305	7.498227959382616	-0.048666949390825255	0.642978498886828	-0.07568985506526436	0.9396658473255408	0.987995207548983
CIRI2	Muscle	Male	chr11:4758257-4770493	9.259335263611703	0.10828545838700065	0.4766154981117946	0.22719667911764233	0.8202708098632452	0.945394912734528
CIRI2	Muscle	Male	chr11:52127664-52135948	6.286770830059841	-0.6589202363168841	0.709023580345891	-0.9293347281841255	0.3527156429065756	0.7145457274398693
CIRI2	Muscle	Male	chr11:54434405-54459322	4.780789745949795	0.8769691126204324	0.6012085624361755	1.458677017284716	0.1446540246203864	NA
CIRI2	Muscle	Male	chr11:61423344-61426209	4.945766309996336	1.0065677338559256	0.7209471245528052	1.3961741431180372	0.1626620610795836	NA
CIRI2	Muscle	Male	chr11:6143154-6143476	18.793371325287193	0.01779333284678067	0.6088693079134989	0.029223566725272574	0.9766862857296802	0.9966393864206695
CIRI2	Muscle	Male	chr11:62174423-62183044	11.218527405344105	-0.4345318060644783	0.5972694164332086	-0.7275306488308548	0.4669009471327661	0.7947561576585955
CIRI2	Muscle	Male	chr11:6261009-6267080	10.694272764690554	-0.39958592569379103	0.49640313915089357	-0.8049625277899932	0.4208413039387664	0.7467870197344776
CIRI2	Muscle	Male	chr11:6263788-6267080	23.064229881807496	-0.7870791178114986	0.5903909085635023	-1.333149115941782	0.18248287388942963	0.517395176289541
CIRI2	Muscle	Male	chr11:67071861-67098416	9.74691066176729	-1.4016216457805275	0.9490381412911923	-1.4768865283681676	0.1397060566846612	0.44348673274023503
CIRI2	Muscle	Male	chr11:67071861-67137367	316.9021380359364	-1.3177248140248663	0.3911185756338141	-3.3691184620660666	7.540901156235693e-4	0.021551101725452534
CIRI2	Muscle	Male	chr11:67132220-67170859	1766.3743390476857	-2.2707070159681186	2.7419462820431284	-0.8281369444904401	0.40759294890799197	0.7304388490331342
CIRI2	Muscle	Male	chr11:69540554-69542549	5.915519678583043	1.8152225995843811	0.7035836583436477	2.5799669706054793	0.009880976533983074	0.09789283241770155
CIRI2	Muscle	Male	chr11:70765572-70775794	13.984500608478507	0.11931251534860692	0.5215296632610916	0.2287741690521559	0.8190444444982041	0.945394912734528
CIRI2	Muscle	Male	chr11:70765572-70777997	16.92219965580018	-0.06777292739063807	0.34942102700413963	-0.19395778202505015	0.8462089391502675	0.9533017716983304
CIRI2	Muscle	Male	chr11:72290700-72294830	16.392443309633915	-2.400288175013537	0.40766078720943477	-5.8879545208266375	3.9100467457540835e-9	1.0615776914722338e-6
CIRI2	Muscle	Male	chr11:75280898-75282053	4.134758830592333	-0.43648791700706224	0.7694938665046623	-0.5672402809261606	0.5705509443461502	NA
CIRI2	Muscle	Male	chr11:84083905-84086513	17.40522398741126	1.9139342496787461	0.9813272776575231	1.950352643052379	0.05113410217422951	0.2619416743453455
CIRI2	Muscle	Male	chr11:8428225-8429665	5.951703833348675	0.2862342323937901	0.6620301349627434	0.4323583131301089	0.6654810111902985	0.883521666278687
CIRI2	Muscle	Male	chr11:8468199-8469570	8.06695584902827	-0.10853205726748098	0.5460872891457186	-0.19874488827100342	0.8424623086201655	0.9510541238685027
CIRI2	Muscle	Male	chr11:86423598-86426286	10.647783183697785	-0.29414324902129274	0.6802480373743247	-0.4324058767690829	0.6654464476253352	0.883521666278687
CIRI2	Muscle	Male	chr11:88740252-88741020	3.971783425537575	1.7116518734591875	0.8653066732019015	1.978086990968818	0.0479188938856404	NA
CIRI2	Muscle	Male	chr11:88932988-88940726	4.926365597158951	0.402871575004233	0.8259231803215283	0.4877833491092922	0.6257033067212288	NA
CIRI2	Muscle	Male	chr11:90462548-90485667	3.2079684021083326	-0.5368303868573391	1.0726114147228885	-0.5004891608355952	0.6167306864442257	NA
CIRI2	Muscle	Male	chr11:93795985-93803284	10.296184953920553	0.068675903186542	0.6739132818439301	0.10190614287736577	0.9188311740389643	0.9821364714629088
CIRI2	Muscle	Male	chr11:97268762-97269537	4.686322869882171	-0.6513969242593027	0.6607214308635981	-0.9858873858653142	0.32418837750450835	NA
CIRI2	Muscle	Male	chr11:98154296-98158684	18.258588143615512	0.17527270219368263	0.5535741325252823	0.316620109025195	0.7515318754533358	0.9232620098895054
CIRI2	Muscle	Male	chr12:100562074-100585900	3.917605355365252	-0.5470066504732554	0.6824362686032741	-0.8015497939357776	0.4228134295116309	NA
CIRI2	Muscle	Male	chr12:101911659-101914698	6.225725366488631	-0.3153814654607769	0.5325955156304568	-0.5921594459680081	0.5537438229247968	0.8377989327009384
CIRI2	Muscle	Male	chr12:108124013-108131431	19.62389094108938	0.8614598271116097	0.5109966340031263	1.685842468986477	0.09182614539220246	0.37168660167226675
CIRI2	Muscle	Male	chr12:111559011-111584817	13.246530951022608	0.46668462805998673	0.5602604542744539	0.832977991752694	0.40485714161243797	0.7303569033074877
CIRI2	Muscle	Male	chr12:111744454-111755893	11.453644422386706	-0.2385916338112501	0.41546666111331465	-0.5742738374528118	0.5657825104267374	0.841555590636083
CIRI2	Muscle	Male	chr12:111760083-111762112	5.481592508404609	-1.0792036854949882	0.622543175156453	-1.7335403046122395	0.08299968023092608	0.35768909813803856
CIRI2	Muscle	Male	chr12:111824644-111838867	5.067062252301568	-0.4399851974687184	0.7189592319901492	-0.6119751689547076	0.5405541864130505	0.8377989327009384
CIRI2	Muscle	Male	chr12:116281450-116287830	16.83249953744782	-0.26071812540430706	0.43637589606399174	-0.5974622515952953	0.5501988023585382	0.8377989327009384
CIRI2	Muscle	Male	chr12:13532387-13534045	8.376322307637754	1.0471146967146983	0.6165177344851727	1.6984340241065385	0.08942587499958353	0.37168660167226675
CIRI2	Muscle	Male	chr12:16610983-16618520	4.972351008542569	-0.35699356671755617	1.0794257292005482	-0.33072545619415167	0.740851872094026	NA
CIRI2	Muscle	Male	chr12:3492474-3507209	7.690401910046762	0.4404396393597061	0.4843264449004399	0.9093858986994704	0.3631464626116306	0.7145457274398693
CIRI2	Muscle	Male	chr12:35128899-35132970	5.201433397434221	-0.014248928432792277	1.0566580554868437	-0.013484900208542146	0.9892409323966438	0.9966393864206695
CIRI2	Muscle	Male	chr12:3667606-3698389	14.788240831769846	-0.4957336479028768	0.47052760195074356	-1.053569749888492	0.2920799447812672	0.6663840756984373
CIRI2	Muscle	Male	chr12:3885027-3923428	6.58019498802942	-0.2965864494018246	0.6492015286288902	-0.45684804536460877	0.6477802695107975	0.883521666278687
CIRI2	Muscle	Male	chr12:40681521-40690444	6.794464750073814	-1.1667229157356465	0.5343785803586977	-2.183326500385723	0.029011774345786397	0.1897999213224339
CIRI2	Muscle	Male	chr12:51694777-51708496	22.49006282679285	0.0909942316639053	0.298496389086882	0.3048419846627358	0.7604865033036565	0.9273157663875785
