pathway	pval	padj	log2err	ES	NES	size	leadingEdge
MIR_153_5P	1.1624051486597e-4	0.0036034559608450704	0.5384340963099162	0.3256161572271096	1.5633907108647422	444	Ntrk2, Tet3, 0610030E20Rik, Serpina12, Kifc3, Ccser2, Fem1b, Notch1, Prrx1, Mturn, Nedd4l, Lpl, Slc17a5, Lamc1, Cyp2j6, Adgrl4, Pgm2l1, Dynlt3, Arl5b, Lrp6, Lmo2, Eml4, 4930523C07Rik, Creb1, Ric1, Scpep1, Ssh2, Cxadr, Dbt, Ednrb, Mfap3, Osbpl3, Avl9, Zswim6, Cyp2c55, Smim13, Ireb2, Arvcf, Ube3a, Ncoa5, Myef2, Snx25, Trim33, Hhip, Lcp1, Rora, Hs2st1, Atp2c1, Mob1b, Pkp2, Pkdcc, Usf3, Socs4, Acbd5, Shroom2, Larp4, Fbxw7, Tmem175, Epha7, Agps, Sap30bp, Rmnd5a, Fut8, Stxbp5, Ryk, Deptor, Gpr155, Map3k2, Atrnl1, Ttll7, Tasor, Qki, Ago1, Map9, Fbxo3, Nfat5, Rbm41, D16Ertd472e, Anp32e, Usp38, Kctd1, 4930579G24Rik, Erp44, Abca5, Lpp, Itga6, Zbtb41, Rbbp8, Rab27b, Pard6g, Itm2b, Rab11fip2, Dennd4c, Smc6, Dse, Pdzd8, Stk3, P4ha1, Tut7, Pde1a, Slc5a3, Yme1l1, Strbp, Ppat, Mdm1, Mal2, Pum2, Igsf10, Zbed6, Trim2, Saxo2, Rsbn1, Dmgdh, Lamp2, Cdc14a, Arid4b, Xkr6, Lin7c, Agmo, Sp4, Lmbrd1, B230219D22Rik, Tmf1, Trps1, Apbb2, Gabpa, Myl12b, Mxi1, Tmem168, Itpr2, Adamtsl1, Ikzf5, Nsd3, Spag9, Acer3, Habp4, Cblb, Olfm3, Khsrp, Kremen1, Gphn, Tm9sf3, Lmln, Tars2, Hipk1, Dcdc2a, Sp3, Bnip2, Dcun1d4, Cobl, Lrrfip1, Cebpg, Dmxl2, Sephs1, Marchf7, Spred1, Cntln, Csnk1g3, Tmem106b, Abce1, Pja2, Acvr2a, Sp1, Slc49a4, Nrp1, Phactr2, Arl6, Zbtb10, Rabgef1
MIR_15A_5P	0.0041718429625763704	0.0446889565519961	0.40701791892395395	0.2985808161574147	1.397925259476443	347	Nup210, Kcnk10, Fermt2, Bace1, Zbtb34, Cbx6, Plxna2, Abhd13, Spsb4, Pam, Abtb2, Rnf144b, Klc1, Sptbn2, Lrp6, Rspo3, Angel1, Slc4a7, Zfp367, Cpd, Trp53inp2, Rreb1, Clock, Plxnc1, Avl9, Nectin1, Atp7a, Hectd1, Plxna4, Smim13, Plpp1, Ddx3x, Cnot6l, Tgfbr3, Ankrd13b, Shoc2, Adgrl1, Znrf2, Kmt2a, Chd2, Caprin1, Nrn1, Fbln5, Ppm1d, Cbfa2t3, Fbxw7, Epha7, Usp15, Rfc1, Cpeb2, Usp31, Suco, Tnrc6b, Dll4, Qki, Lrig2, Ago1, Helz, Itpr1, Acsl4, Kif5b, Rictor, Nfatc3, Lurap1l, Erlin2, Tmcc1, Satb2, Cpsf7, Reln, Rnf217, Cdk5r1, Acvr2b, Usp9x, Nlrx1, Arhgap12, Raf1, Islr, Eif3a, Aff4, Ccnd2, Capn6, Luzp1, Tlk1, Zfp622, Btbd8, Cops7b, Zcchc3, Stxbp3, Ago4, Tuba4a, Tbpl1, Atxn1l, Cc2d1b, Ncapg2, Akt3, Selenoi, Ezh1, Slc25a22, Ppp6c, Btrc, Cdk12, Cyp26b1, Septin2
MIR_15B_5P	0.0023970616617668894	0.03405825111093789	0.4317076958033464	0.2987074138594473	1.399971076019169	349	Nup210, Kcnk10, Fermt2, Bace1, Zbtb34, Cbx6, Plxna2, Abhd13, Spsb4, Pam, Abtb2, Rnf144b, Klc1, Sptbn2, Lrp6, Rspo3, Angel1, Slc4a7, Zfp367, Cpd, Trp53inp2, Rreb1, Clock, Plxnc1, Avl9, Nectin1, Atp7a, Hectd1, Plxna4, Smim13, Plpp1, Ddx3x, Cnot6l, Tgfbr3, Ankrd13b, Shoc2, Adgrl1, Znrf2, Kmt2a, Chd2, Caprin1, Nrn1, Fbln5, Ppm1d, Cbfa2t3, Fbxw7, Epha7, Usp15, Rfc1, Cpeb2, Usp31, Suco, Tnrc6b, Dll4, Qki, Lrig2, Ago1, Helz, Itpr1, Acsl4, Kif5b, Rictor, Nfatc3, Lurap1l, Erlin2, Tmcc1, Satb2, Cpsf7, Reln, Rnf217, Cdk5r1, Acvr2b, Usp9x, Nlrx1, Arhgap12, Raf1, Islr, Eif3a, Aff4, Ccnd2, Capn6, Luzp1, Fstl1, Tlk1, Zfp622, Btbd8, Cops7b, Zcchc3, Stxbp3, Ago4, Tuba4a, Tbpl1, Atxn1l, Cc2d1b, Ncapg2, Akt3, Selenoi, Ezh1, Slc25a22, Ppp6c, Btrc, Cdk12, Cyp26b1, Septin2
MIR_17_5P	5.0218883424234695e-6	3.210869858937006e-4	0.610526878385931	0.3563162573567633	1.6776863193837235	371	Pkd2, Kcnk10, App, Ankrd33b, Med12l, Lama3, Slc17a8, Akap13, Npas2, Ccng2, Nedd4l, Tbcel, Hbp1, Prr14l, Map3k13, Sash1, Pgm2l1, Tmem64, Ints14, Eri1, Zfp91, Fibin, Zfp367, Creb1, Dnal1, St6galnac3, Klhl28, Mosmo, Zfand4, Ssh2, Clock, Kat2b, Ncoa3, Tspan9, Tgfbr2, Wdfy3, Agfg2, Gid4, Map3k14, Nr2c2, Gab1, Cnot6l, Fbxo28, Zbtb4, Mapk4, Rest, Ankib1, Mcl1, Cc2d1a, Tbc1d8b, Kmt2a, Cep97, Spopl, Ldlrap1, Unk, Psd, Kcnb1, Gpc6, Ankrd52, C2cd2, Arhgef11, Tiam1, Epha7, Zhx2, Rbbp7, Timp2, Pdgfra, Stxbp5, Zfp236, Mospd2, Slc40a1, Map3k2, Suco, Tasor, Ago1, Nfat5, Foxj3, Tmed8, Ahnak, Acsl4, Fnbp1l, 2510009E07Rik, Zbtb41, Elk3, Zfp512b, Sh3pxd2a, Zfp148, Bahd1, Rps6ka5, Rapgefl1, Dnajc24, Rnf150, Bicd2, Arhgap12, Pbx3, Reep3, Luzp1, Rsbn1, Ppp1r21, Irf2bp2, Mtmr3, Btbd10, Kdm2a, Mex3d, Arid4b, Txnip, Mier1, Map7, Klf11, Fat4, Atxn1l, Fgd4, Usp32, E2f1, Akt3, Ezh1, Kmt2b, Rb1, Laptm4a, Septin2, Dock4, Rab10, Ddhd1, Nup35, Brms1l, Rnf6, Purb
MIR_182_5P	0.0033840768980481547	0.03970919005656089	0.4317076958033464	0.29477016678898615	1.3786278771718563	341	Ndrg1, 0610030E20Rik, Ppp1r13b, Tarbp1, Chic1, Zdhhc2, Nid1, Igf1r, Rnf144b, Trim37, Cep83, Mrtfb, Creb1, Aatk, Spry4, Fam43a, Fam168a, Zfand4, Clock, Ednrb, Mfap3, Rcor1, Tctn3, Lmtk2, Tspan9, Slc1a2, Dmxl1, Sh3bp4, Mbnl2, Igf1, Smim13, Mast4, Slc39a9, Ncoa4, Cnnm3, Mob1b, Abhd18, Parva, Camsap2, Casp2, Jmjd1c, Aebp2, Nrn1, Thbs2, C2cd2, Cbfa2t3, Fbxw7, Snx30, Evi5, Stxbp5, Eif3j2, Pcnx, Ago1, Dgkh, Dock1, Zbtb37, Pcmtd1, Slc44a2, Rapgef5, Mef2c, Ttyh3, Zbtb41, Nup155, B3gnt2, Satb2, Tmem260, Xpr1, Vps26b, Cd164, Peds1, Wnt4, Pdzd8, Mitf, Slc5a3, Dok4, Eif3a, Ints13, Zcchc3, Utp23, Fam120c, Zkscan17, Nf1, Dcun1d3, Spin1, Opn3, Rhobtb1, Selenoi, Arhgef7, Col5a1, Yipf4, Bod1l, Dazap2, Nsd3, Rnf152, Pld1, Bmt2, Pex5, Dock4
MIR_185_5P	0.004432912287351647	0.04699346393741694	0.40701791892395395	0.3779603344793028	1.5558965991808187	121	Ntrk2, Slc16a2, Igf1r, Dcaf17, Dnase1l3, St6galnac3, Zmpste24, Ocln, Plxna4, Cgn, Igf1, Hic2, Clstn1, Heyl, Rora, Eif4h, Plekhb1, Thra, Cbfa2t3, Xylt2, Pip5k1c, Fktn, Tnrc6b, Ago1, Zscan20, Slc7a1, Rab27b, Fam124a, Dynll2, Rnf20, Cyyr1, Ikbkg, Mier1, Pcna, Eps8l1, Cdc42, Rock2, Arl8b, Hipk1, Phlpp2, Agap1, Cdyl2, Cfl2, Grb2, Zfp142, Phactr2, Ankfy1, Tcf12, Apobec1
MIR_1897_5P	0.002278738998959449	0.0333021427990788	0.4317076958033464	0.4350836409450517	1.6484641262032529	78	Cfhr2, Adgrv1, Lgalsl, Fibin, Creb1, Arid2, Dhrs9, Plxnc1, Prex2, Arvcf, Ano1, Cnot6l, Rnf169, Eva1a, Stmn1, Cbfa2t3, Zfp503, Tcf7, Camk1d, Fam124a, Ccni, Zfp799, Aff4, Ptk2, Txnip, Pggt1b, Nek1, St8sia4, Pde5a, Pde7a, 9130019O22Rik, Il7r, Nck1
MIR_1907	0.002054962055943493	0.030467046133770916	0.4317076958033464	0.31426098124214363	1.4538117737053444	307	Nup210, Kcnk10, Ankrd33b, Fermt2, Bace1, Zbtb34, Plxna2, Spsb4, Pam, Abtb2, Rnf144b, Klc1, Sptbn2, Lrp6, Angel1, Slc4a7, Zfp367, Cpd, Trp53inp2, Rreb1, Clock, Plxnc1, Avl9, Nectin1, Atp7a, Hectd1, Plxna4, Smim13, Plpp1, Ddx3x, Cnot6l, Tgfbr3, Ankrd13b, Shoc2, Adgrl1, Znrf2, Kmt2a, Chd2, Caprin1, Nrn1, Fbln5, Cbfa2t3, Fbxw7, Epha7, Usp15, Rfc1, Cpeb2, Usp31, Suco, Tnrc6b, Qki, Lrig2, Ago1, Helz, Itpr1, Kif5b, Rictor, Nfatc3, Lurap1l, Erlin2, Tmcc1, Satb2, Cpsf7, Reln, Rnf217, Cdk5r1, Acvr2b, Nlrx1, Arhgap12, Raf1, Islr, Eif3a, Aff4, Ccnd2, Capn6, Luzp1, Tlk1, Zfp622, Cops7b, Zcchc3, Stxbp3, Ago4, Tuba4a, Tbpl1, Atxn1l, Cc2d1b, Ncapg2, Akt3, Selenoi, Slc25a22, Ppp6c, Btrc, Cdk12, Cyp26b1, Septin2, Nol4l, Rab10
MIR_195A_5P	0.0030414266926928027	0.03751778071699051	0.4317076958033464	0.29594787754617546	1.3870377812880816	349	Nup210, Kcnk10, Fermt2, Bace1, Zbtb34, Cbx6, Plxna2, Abhd13, Spsb4, Pam, Abtb2, Rnf144b, Klc1, Sptbn2, Lrp6, Rspo3, Angel1, Slc4a7, Zfp367, Cpd, Trp53inp2, Rreb1, Clock, Plxnc1, Avl9, Nectin1, Atp7a, Hectd1, Plxna4, Smim13, Plpp1, Ddx3x, Cnot6l, Tgfbr3, Ankrd13b, Shoc2, Adgrl1, Znrf2, Zfp773, Kmt2a, Chd2, Caprin1, Nrn1, Fbln5, Ppm1d, Cbfa2t3, Fbxw7, Epha7, Usp15, Rfc1, Cpeb2, Usp31, Suco, Tnrc6b, Dll4, Qki, Lrig2, Ago1, Helz, Itpr1, Acsl4, Kif5b, Rictor, Nfatc3, Lurap1l, Erlin2, Tmcc1, Satb2, Cpsf7, Reln, Rnf217, Pom121, Cdk5r1, Acvr2b, Nlrx1, Arhgap12, Raf1, Islr, Eif3a, Aff4, Ccnd2, Capn6, Luzp1, Tlk1, Zfp622, Btbd8, Cops7b, Zcchc3, Stxbp3, Ago4, Tuba4a, Tbpl1, Atxn1l, Cc2d1b, Ncapg2, Akt3, Selenoi, Ezh1, Slc25a22, Ppp6c, Btrc, Cdk12, Cyp26b1, Septin2
MIR_195B	0.003551701749927001	0.03970919005656089	0.4317076958033464	0.2971243570349822	1.3891461771654041	348	Nup210, Kcnk10, Fermt2, Bace1, Zbtb34, Cbx6, Plxna2, Abhd13, Spsb4, Pam, Abtb2, Rnf144b, Klc1, Sptbn2, Lrp6, Rspo3, Angel1, Slc4a7, Zfp367, Cpd, Trp53inp2, Rreb1, Clock, Plxnc1, Avl9, Nectin1, Atp7a, Hectd1, Plxna4, Smim13, Plpp1, Ddx3x, Cnot6l, Tgfbr3, Ankrd13b, Shoc2, Adgrl1, Znrf2, Zfp773, Kmt2a, Chd2, Caprin1, Nrn1, Fbln5, Ppm1d, Cbfa2t3, Fbxw7, Epha7, Usp15, Rfc1, Cpeb2, Usp31, Suco, Tnrc6b, Dll4, Qki, Lrig2, Ago1, Helz, Itpr1, Acsl4, Kif5b, Rictor, Nfatc3, Lurap1l, Erlin2, Tmcc1, Satb2, Cpsf7, Reln, Rnf217, Pom121, Cdk5r1, Acvr2b, Nlrx1, Arhgap12, Raf1, Islr, Eif3a, Aff4, Ccnd2, Capn6, Luzp1, Tlk1, Zfp622, Btbd8, Cops7b, Zcchc3, Stxbp3, Ago4, Tuba4a, Tbpl1, Atxn1l, Cc2d1b, Ncapg2, Akt3, Selenoi, Ezh1, Slc25a22, Ppp6c, Btrc, Cdk12, Cyp26b1, Septin2
MIR_1961	0.0029875975495029456	0.037500764333024704	0.4317076958033464	0.2966868147725328	1.3939634009585602	358	Tet3, Col5a2, D630045J12Rik, Dtx4, Dna2, Dusp22, Prrx1, Dbndd2, Gcnt4, Igf1r, Ahctf1, Pxdn, Dpp3, Zbtb5, Slf2, Peg10, Vipr1, 2310022A10Rik, 1700017B05Rik, Ehhadh, Gas7, Osbpl3, Asap1, Leprotl1, Dlc1, Plxnc1, Wdfy3, Plxna4, Igf1, Smim13, Fgf11, Nkapd1, Cbx2, Cnot6l, Col4a1, Fras1, Hic2, Tgfbr3, Pacs2, Sema4c, Zfp568, Mllt10, Sestd1, Mapk8, Gcat, Snx30, Sft2d3, Stxbp5, Brwd1, Mroh6, Cpeb2, Map3k2, Col3a1, Fgd6, Ago3, Diaph2, Adamts15, Lrig2, Fnip1, Eea1, Adrb3, Usp38, Cbx5, Rictor, Syt11, Atp8b4, Smarcad1, Zfp512b, Piga, Casp3, Nras, Ercc6, Smug1, Xkr8, Col4a2, Cemip2, Clpb, Intu, Col1a2, Numbl, Strbp, Kdm3a, Arhgap12, Pbx3, Zfp644, Ccnd2, Ppp1r16b, Dennd6a, Dmd, Ltn1, Brd3, Lbr, Ddx19b, Mier1, Ago4, Coil, Alg11, Smim3, Rab40c, Cflar, Dnaaf9, Slc66a1, Wnt9b
MIR_196B_5P	0.004512421448234548	0.047536251657318715	0.40701791892395395	0.4614176622766084	1.6879610062560257	59	Ntrk2, Hbp1, Cpd, Ednrb, Nr2c2, Mapk8, Cask, Usf3, Eri2, Cbfa2t3, Epha7, Homer3, Diaph2, Lrig2, Fnip1, Atp8b4, Nras, Zfp609, Pbx3, Chd6, Zcchc3, Dnm3
MIR_19A_3P	5.200556508871288e-5	0.0018034472232458735	0.557332238758646	0.33579400972274476	1.5930281035215295	401	Tet3, Med12l, Rfx4, Ccser2, Asap2, Npas2, Mycl, Chic1, Dnai1, Hbp1, Pgm2l1, Cyp2c50, Tmem64, Med13, Zfp91, Slc4a7, Nbeal2, Zfp367, Fam43a, Fam168a, Mosmo, Sipa1l1, Plcb1, Nfia, Clock, Nhsl1, Plxnc1, Wdfy3, Mbnl2, Plxna4, Cgn, Ano1, Elmod2, Ddx3x, Foxp1, Dipk1a, Cnot6l, Tnfrsf12a, Ddx3y, Fras1, Zbtb4, Cdk19, Snx25, Rest, Trim33, Sema4c, Hhip, Rora, Ankib1, Atf2, Atp2c1, Cntfr, Mphosph9, Cc2d1a, Slmap, Acbd5, E2f8, Pnrc1, Wdr44, Lrp2, Desi2, Tnks, Brwd3, Mfsd6, Gpr155, Map3k2, Lin9, Tnrc6b, Qki, Fhip1a, Cnot6, Zmat3, Itch, Mdfic, Rbms3, Acsl4, Acsl1, Syt11, Kbtbd8, Tgif1, Itga6, Rbbp8, Card10, Zfp518a, Nipa2, Tmem47, Igfbp3, Agbl3, Pmepa1, Epn2, Zfp609, Otud7b, Ice2, Sh3d19, Dnajc24, Slc6a8, Arhgap12, Raf1, Rbms1, Ccnd2, Reep3, Taok1, Rhob, Slc35a5, Kdm2a, Zc2hc1a, Syt1, Rnf216, Hnrnpul2, Bambi, Phf12, Atxn1l, Mapk1, Dcun1d3, Relch, Usp32, Pde5a, Sbf2, B230219D22Rik, Dnaaf9, Phlda3, Myh11, Ccm2, Zfp521, Srsf6
MIR_19B_3P	1.953572761063695e-5	8.327103894033999e-4	0.5756102610711286	0.337258994332597	1.6001178739254343	405	Tet3, Med12l, Rfx4, Ccser2, Asap2, Npas2, Mycl, Chic1, Dnai1, Hbp1, Pgm2l1, Cyp2c50, Tmem64, Med13, Zfp91, Slc4a7, Nbeal2, Zfp367, Fam43a, Fam168a, Mosmo, Sipa1l1, Plcb1, Nfia, Clock, Cdc42bpa, Nhsl1, Plxnc1, Wdfy3, Mbnl2, Plxna4, Cgn, Ano1, Elmod2, Ddx3x, Foxp1, Dipk1a, Cnot6l, Tnfrsf12a, Ddx3y, Fras1, Zbtb4, Cdk19, Snx25, Rest, Trim33, Sema4c, Hhip, Rora, Ankib1, Atf2, Atp2c1, Cntfr, Mphosph9, Cc2d1a, Slmap, Acbd5, E2f8, Pnrc1, Wdr44, Lrp2, Desi2, Tnks, Brwd3, Mfsd6, Gpr155, Map3k2, Lin9, Tnrc6b, Qki, Fhip1a, Cnot6, Zmat3, Itch, Mdfic, Rbms3, Acsl4, Acsl1, Syt11, Kbtbd8, Tgif1, Itga6, Rbbp8, Card10, Zfp518a, Nipa2, Tmem47, Igfbp3, Agbl3, Pmepa1, Epn2, Zfp609, Otud7b, Ice2, Sh3d19, Dnajc24, Slc6a8, Arhgap12, Raf1, Rbms1, Spty2d1, Ccnd2, Reep3, Taok1, Rhob, Slc35a5, Kdm2a, Zc2hc1a, Syt1, Rnf216, Hnrnpul2, Bambi, Phf12, Atxn1l, Mapk1, Dcun1d3, Relch, Usp32, Pde5a, Sbf2, B230219D22Rik, Dnaaf9, Phlda3, Myh11, Ccm2, Zfp521, Srsf6
MIR_200A_3P	3.4622692338929407e-5	0.0012649647950973137	0.557332238758646	0.3655703209592829	1.66232776686494	261	Ntrk2, Bace1, Zbtb34, Klf12, Myadm, Chic1, Atad2b, Sorbs2, Zeb2, Fam168b, Spry4, Mme, Klhl28, Zfp846, Wdfy3, Rnft1, Ube3a, Cyth3, Myh10, Stat5b, Hic2, Pds5b, Gucy1a1, Hs2st1, Pakap, Nr3c1, Nkd1, Abhd18, Kmt2a, Camsap2, Fam227a, Ranbp6, Chd2, Aco1, Angptl2, Tiam1, Epha7, Pdgfra, Snx27, Stxbp5, Mysm1, Aldh1a1, Atrnl1, Efcab7, Pphln1, Tnrc6b, Qki, Plscr4, Anp32e, Slc30a7, Kif5b, Dek, Elk3, Epha2, Dstyk, Bahd1, 4921524J17Rik, Bicd2, Mal2, Zfp644, Dcp2, Ccne2, Zfp592, Hnrnpf, Cdc14a, Brd3, Bivm, Slc6a9, Lbr, Dolpp1, Phlpp1, Ncoa2, Mapk1, Dcun1d3, Tada1, Sp4, Lmbrd1, B230219D22Rik, Ezh1, Atg16l2, Apbb2, Ikzf5, Cyp26b1, Tmtc1, Zyg11b, Ccdc80, Rarb, Thrb, Gna13, Phlpp2, Schip1, Rtn4rl1, Cfap97, Phc3, Osbpl11, Ash1l, Tcerg1, Ttbk2, Septin11, Kif1c
MIR_204_5P	0.0035119741838014014	0.03970919005656089	0.4317076958033464	0.3330562022006692	1.4814069337584506	222	Ntrk2, Plxna2, Prrx1, Ypel2, Ptprd, Sash1, Alcam, Szrd1, Creb1, Poli, Rreb1, Ssh2, Zfp629, Plcb1, Tgfbr2, Smim13, Rnf138, Rgs12, Larp4b, Slc39a9, Dtwd1, Fras1, Mapk4, Atf2, Nr3c1, Ranbp6, Iigp1, Tsr1, Dera, Fbxw7, Epha7, Lrp2, Sec24d, Dvl3, Insc, Zranb3, Myo10, Tnrc6b, Ago1, Fnip1, Rbm41, Itpr1, Acsl4, Alpl, Rictor, Nfatc3, Snx13, Nbr1, Smc2, Spop, Rps6ka5, Tmem164, Mapre2, Fry, Mlxip, Ddr2, Pum2, Zbed6, Lrrc8d, Brd3, Adamts5, Dcun1d3, Efemp2, Dnaaf9, Zfp521, Pcgf3, Zfp282, Ephb6, Arl8b, Gpm6a, Atp2b1, Ccdc117, Frs2, Acer2
MIR_20A_5P	1.753684574565731e-5	7.860911471468424e-4	0.5756102610711286	0.3411679779385342	1.618293487542487	406	Pkd2, Kcnk10, App, Ankrd33b, Med12l, Lama3, Slc17a8, Akap13, Npas2, Ccng2, Nedd4l, Tbcel, Hbp1, Prr14l, Map3k13, Sash1, Pgm2l1, Tmem64, Ints14, Eri1, Cald1, Zfp91, Rab3gap1, Fibin, Zfp367, Creb1, Dnal1, St6galnac3, Klhl28, Mosmo, Zfand4, Ssh2, Clock, Kat2b, Ncoa3, Tspan9, Tgfbr2, Wdfy3, Agfg2, Gid4, Map3k14, Nr2c2, Gab1, Cnot6l, Fbxo28, Zbtb4, Mapk4, Rest, Ankib1, Mcl1, Cc2d1a, Tbc1d8b, Kmt2a, Cep97, Spopl, Ldlrap1, Unk, Psd, Kcnb1, Gpc6, Ankrd52, C2cd2, Arhgef11, Tiam1, Epha7, Zhx2, Wasf1, Rbbp7, Timp2, Pdgfra, Stxbp5, Zfp236, Mospd2, Slc40a1, Map3k2, Suco, Tasor, Ago1, Nfat5, Foxj3, Tmed8, Ahnak, Acsl4, Fnbp1l, 2510009E07Rik, Zbtb41, Elk3, Zfp512b, Sh3pxd2a, Zfp148, Bahd1, Rps6ka5, Rapgefl1, Dnajc24, Rnf150, Fam117b, Bicd2, Arhgap12, Pbx3, Igsf10, Reep3, Stk38, Luzp1, Rsbn1, Ppp1r21, Irf2bp2, Mtmr3, Btbd10, Kdm2a, Mex3d, Arid4b, Slc6a9, Txnip, Mier1, Map7, Klf11, Fat4, Atxn1l, Fgd4, Celsr2, Usp32, E2f1, Akt3, Ezh1, Gnb5, Rock2, Kmt2b, Rb1, Laptm4a, Ss18l1, Septin2, Dock4, Rab10, Ddhd1, Nup35, Brms1l, Rnf6, Purb
MIR_20B_5P	3.3374905314085353e-6	2.3546571128489182e-4	0.6272567397185284	0.356681217380161	1.6783413123095188	370	Pkd2, Kcnk10, App, Ankrd33b, Med12l, Lama3, Slc17a8, Akap13, Npas2, Ccng2, Nedd4l, Tbcel, Hbp1, Prr14l, Map3k13, Sash1, Pgm2l1, Tmem64, Ints14, Eri1, Zfp91, Fibin, Zfp367, Creb1, Dnal1, St6galnac3, Klhl28, Mosmo, Zfand4, Ssh2, Clock, Kat2b, Ncoa3, Tspan9, Tgfbr2, Wdfy3, Agfg2, Gid4, Map3k14, Nr2c2, Gab1, Cnot6l, Fbxo28, Zbtb4, Mapk4, Rest, Ankib1, Mcl1, Cc2d1a, Tbc1d8b, Kmt2a, Cep97, Spopl, Ldlrap1, Unk, Psd, Kcnb1, Gpc6, Ankrd52, C2cd2, Arhgef11, Tiam1, Epha7, Zhx2, Rbbp7, Timp2, Pdgfra, Stxbp5, Zfp236, Mospd2, Slc40a1, Map3k2, Suco, Tasor, Ago1, Nfat5, Foxj3, Tmed8, Ahnak, Acsl4, Fnbp1l, 2510009E07Rik, Zbtb41, Elk3, Zfp512b, Sh3pxd2a, Zfp148, Bahd1, Rps6ka5, Rapgefl1, Dnajc24, Rnf150, Bicd2, Arhgap12, Pbx3, Reep3, Luzp1, Rsbn1, Ppp1r21, Irf2bp2, Mtmr3, Btbd10, Kdm2a, Mex3d, Arid4b, Txnip, Mier1, Map7, Klf11, Fat4, Atxn1l, Fgd4, Usp32, E2f1, Akt3, Ezh1, Kmt2b, Rb1, Laptm4a, Septin2, Dock4, Rab10, Ddhd1, Nup35, Brms1l, Rnf6, Purb
MIR_211_5P	0.00231424125611361	0.033344631056397504	0.4317076958033464	0.33340348886192056	1.4791287387274334	221	Ntrk2, Plxna2, Prrx1, Ypel2, Ptprd, Sash1, Alcam, Szrd1, Creb1, Poli, Rreb1, Ssh2, Zfp629, Plcb1, Tgfbr2, Smim13, Rnf138, Rgs12, Larp4b, Slc39a9, Dtwd1, Fras1, Mapk4, Atf2, Nr3c1, Ranbp6, Iigp1, Tsr1, Dera, Fbxw7, Epha7, Lrp2, Sec24d, Dvl3, Insc, Zranb3, Myo10, Tnrc6b, Ago1, Fnip1, Rbm41, Itpr1, Acsl4, Alpl, Rictor, Nfatc3, Snx13, Nbr1, Smc2, Spop, Rps6ka5, Tmem164, Mapre2, Fry, Mlxip
MIR_216B_3P	0.0030653874038952043	0.0375555846010155	0.4317076958033464	0.4813128767395318	1.6855217291018025	49	Ccdc162, Ccn4, Xiap, Efna5, Lysmd4, Gabrb3, Kdm7a, Dnal1, Pola1, Gab1, Kmt2a, Ncaph, Wdr44, Rmnd5a, Cbx5, Satb2, Tmem47, Gemin8
MIR_223_5P	0.0034800563475809163	0.03970919005656089	0.4317076958033464	0.4069236435416159	1.609835391760646	96	Loxl4, Cyp2j6, Adgrf5, Lrp6, Gabrb3, Nrxn1, Smad9, Nhsl1, Rassf8, Eif4g3, Lrat, Hhip, Synj2bp, Hs2st1, Colec10, Gtpbp2, Zfp930, Cfap20, Mtf2, E2f8, Rbbp7, Brwd3, Med12, Rras2, Pcmtd1, Lpp, Atad1, Ercc6l2, Vrk1, Pbrm1, Cplx2, Spidr, Ddx19b, Snap23, Plac9, Nsd3, Cyp26b1, Efnb2, Sec23ip, Atp2a2
MIR_23A_3P_MIR_23B_3P	0.0028509327600021554	0.03668558759097113	0.4317076958033464	0.29816737996019865	1.4106733486701621	384	Ntrk2, Ankrd33b, Zbtb34, Calcrl, Mbtd1, Serf1, Spsb4, Klhl13, Serinc5, Prr14l, Trmt10a, Stk4, Pxdn, Nrxn1, Slc4a7, Kdm7a, Atxn7l3b, Ctnnbip1, Rai14, Itsn1, Ssh2, Casd1, Nsd2, Ncoa1, Cxcl12, Zbtb16, Tbck, Cop1, Ppp4r4, Fam234b, Slc25a21, Pde10a, Col4a5, Lclat1, Cnot6l, Kdm4a, Col4a1, Tfpi2, Stat5b, Atp11b, Tgfbr3, Dip2c, Rora, Fbxo9, Pkdcc, Caprin1, Zfp839, Ppm1d, Sntg2, Snx27, Cpeb2, Map3k2, Epg5, Tnrc6b, Mdfic, Fzd5, Slc30a7, Rras2, Slc7a1, Kbtbd8, Lpp, Tgif1, Whamm, Myct1, Strn4, Satb2, Pkp4, Gprin3, Endod1, Pwwp2a, Ptk2b, Chst7, Nacc2, Rap2b, Map3k15, Intu, Hexim1, Zfp354c, Pum2, Pbrm1, Eif3a, Klf3, Capn6, Tlk1, Reep1, Pals1, Frat2, Exoc3l4, Gpsm1, Ubap2, Senp6, Nek7, Ssbp2, Adamts5, Ncoa2, Dnm3, Adam19, Pdia6, Tnrc6a, Trps1, Rock2, Ccm2, Tmem168, Stam, Ggnbp2, Zfp867, Pde7a, A1cf, Cblb, Arl8b
